,Iteration,Cor_train,test_RMSE,Cor_is,training_RMSE
47,47000.0,0.94644313871626,7.437868118286133,0.7841652177841283,3.4656662940979004
48,48000.0,0.9505045655674212,6.896616458892822,0.8038576899527105,3.5791244506835938
49,49000.0,0.9489040462859425,7.4497857093811035,0.7875714825079303,3.481959581375122
50,50000.0,0.9418701622612762,6.977598190307617,0.7968236244033469,3.5588579177856445
51,51000.0,0.9440307392637156,6.813540458679199,0.8013394679788658,3.6800882816314697
52,52000.0,0.9396454256416398,7.451251029968262,0.7897634968271754,3.719984292984009
53,53000.0,0.9581103294842402,6.9313063621521,0.7928217969987893,3.2564468383789062
54,54000.0,0.9549458869165601,6.835658550262451,0.8012851819372218,3.2075252532958984
55,55000.0,0.9549856242902885,6.904345512390137,0.8070339394754611,3.1545403003692627
56,56000.0,0.9466782704182922,6.863085746765137,0.8231007880064544,3.540271043777466
57,57000.0,0.952630300020016,6.946016788482666,0.8064333840079919,3.189711809158325
58,58000.0,0.9550258305584953,7.551446437835693,0.8034342251330308,3.2638955116271973
59,59000.0,0.9492453110462065,7.3744049072265625,0.7881377975203023,3.3401927947998047
60,60000.0,0.9472998882601081,7.060659408569336,0.802832311847264,3.337444305419922
61,61000.0,0.9622304838046419,6.999869346618652,0.8041606734958583,2.946227788925171
62,62000.0,0.9516697776480839,6.993880271911621,0.7886173934138498,3.197270154953003
63,63000.0,0.9594977391241262,6.811678886413574,0.8074229897303599,3.137263774871826
64,64000.0,0.9549528920234363,7.231573581695557,0.7966269638954345,3.2390501499176025
65,65000.0,0.9583790955235255,6.742190837860107,0.8142781335788084,3.1929140090942383
66,66000.0,0.9597980977503886,7.426772594451904,0.7868317250478659,3.1291685104370117
67,67000.0,0.9602552261378823,7.1781487464904785,0.8048100618940187,3.0687975883483887
68,68000.0,0.962898044020687,7.2739715576171875,0.7871960885925441,3.0292248725891113
69,69000.0,0.958596360917107,6.747525215148926,0.8214781349447292,3.0808658599853516
70,70000.0,0.9599800070579907,7.328164100646973,0.803077151444822,3.0239765644073486
71,71000.0,0.9592678702806864,7.5288920402526855,0.8071328787290688,3.035452365875244
72,72000.0,0.9595678968103801,7.302970886230469,0.7952622586215577,2.9983768463134766
73,73000.0,0.9536161574795443,6.712282657623291,0.8101759489660112,3.2120256423950195
74,74000.0,0.9581601818837122,6.9594550132751465,0.8117043453741358,3.1519086360931396
75,75000.0,0.9597183928121726,7.000858783721924,0.816120824661824,3.02317214012146
76,76000.0,0.9601072954195109,7.309146881103516,0.8030263264454501,3.0051448345184326
77,77000.0,0.950957195925277,6.927567958831787,0.8180106668333691,3.405146360397339
78,78000.0,0.9554202255761538,7.230156421661377,0.7943272310235027,3.2983477115631104
79,79000.0,0.9578100004947055,7.527778625488281,0.7939243750350151,3.2055838108062744
80,80000.0,0.9570788521237985,7.349777698516846,0.7786563467498305,3.260388135910034
81,81000.0,0.9493524726744268,7.166057586669922,0.7978092013478668,3.3380095958709717
82,82000.0,0.956100808125179,7.235464096069336,0.8026199888091718,3.203498601913452
83,83000.0,0.9608646624881418,6.823934555053711,0.8256953122306196,3.0247116088867188
84,84000.0,0.9568503227965985,7.169794082641602,0.8081735394876307,3.2288551330566406
85,85000.0,0.9583315848845407,7.179637432098389,0.8245616908375658,2.9939115047454834
86,86000.0,0.9570463400150566,7.881519794464111,0.7869051952953718,3.077928304672241
87,87000.0,0.9571393357480791,7.739612102508545,0.7812948102234893,3.1683595180511475
88,88000.0,0.9590856064512749,7.691908359527588,0.821868279904868,3.1656105518341064
89,89000.0,0.9614068467903781,7.391471862792969,0.7947438387810819,2.9108052253723145
90,90000.0,0.9648461783621445,6.805752277374268,0.8252961782464902,2.858192205429077
91,91000.0,0.9636260437605735,7.458916664123535,0.7990815532898776,2.910531520843506
92,92000.0,0.9638688820878263,7.44248104095459,0.8046311261355653,2.9522359371185303
93,93000.0,0.9553348457504661,7.003430366516113,0.8263650103286557,3.2078347206115723
94,94000.0,0.9582091011039444,7.021915435791016,0.8218701220759153,3.123641014099121
95,95000.0,0.9622910323505899,7.931773662567139,0.7827428456933964,2.8778867721557617
96,96000.0,0.9635368624820466,7.109302043914795,0.7992016884008495,2.954432725906372
97,97000.0,0.9687820926635682,7.400177955627441,0.8014853887347493,2.702099084854126
98,98000.0,0.9551399579857682,7.4383544921875,0.7998079945831409,3.1653826236724854
99,99000.0,0.9622624659927491,7.601371765136719,0.7928593972123907,2.9937233924865723
100,100000.0,0.9589326667207473,6.971229076385498,0.8157205958206357,3.084862470626831
101,101000.0,0.9606107078811961,7.321459770202637,0.8053162994013994,2.930419683456421
102,102000.0,0.9583603713003878,7.390110492706299,0.8189693219508549,2.979642391204834
103,103000.0,0.9630356947381614,7.898420810699463,0.7853216197712548,2.936943769454956
104,104000.0,0.9596157779135761,7.095153331756592,0.8208555691947789,3.0592517852783203
105,105000.0,0.9576577059974332,7.335211753845215,0.7995610157475136,3.0534915924072266
106,106000.0,0.9575406131743643,7.269433975219727,0.8076418809494396,3.005861520767212
107,107000.0,0.9600977248510394,7.507166385650635,0.8135902740103088,3.155663251876831
108,108000.0,0.9626663018248867,7.761244297027588,0.773964533416235,2.819199323654175
109,109000.0,0.9651672190658435,7.086141586303711,0.7972629029040574,2.84509015083313
110,110000.0,0.9664027155782995,7.662196636199951,0.7823807362928646,2.8130440711975098
111,111000.0,0.9603725305941054,7.424595832824707,0.7953738646291617,3.0017364025115967
112,112000.0,0.9665152118787951,7.803866863250732,0.7950546493941865,2.737002372741699
113,113000.0,0.9644515767475622,7.7432637214660645,0.8116609280245084,2.9181928634643555
114,114000.0,0.9609055147799266,6.959542751312256,0.8309178227446511,2.9708034992218018
115,115000.0,0.9619565426965958,7.5117974281311035,0.8002968256759749,2.978391647338867
116,116000.0,0.9610920886999956,7.319307804107666,0.8114073947025385,2.979954481124878
117,117000.0,0.9656007750219399,7.4983229637146,0.8064843742944927,2.8213374614715576
118,118000.0,0.9687056643476739,7.98016881942749,0.7919529925620951,2.6738758087158203
119,119000.0,0.9616250421829885,7.61868143081665,0.8155579267699977,2.9136431217193604
120,120000.0,0.9592773609366566,7.878320217132568,0.7682837019898847,3.032053232192993
121,121000.0,0.9686963840339796,7.538031101226807,0.8007217875005869,2.779054641723633
122,122000.0,0.9680656170616834,7.30954122543335,0.8069753061535793,2.633012056350708
123,123000.0,0.9633665721026153,7.750100612640381,0.7897767173143863,2.822075843811035
124,124000.0,0.9629204973179215,7.42834997177124,0.8102722117949658,2.8577868938446045
125,125000.0,0.9649465607535761,7.477415084838867,0.7938278515765135,2.9009389877319336
126,126000.0,0.968265954095988,7.344204425811768,0.8158657225179153,2.662928342819214
127,127000.0,0.9663990128089459,7.5524797439575195,0.7992489353217592,2.7914345264434814
128,128000.0,0.9641982736783934,7.712736129760742,0.7848583390491143,2.8282182216644287
129,129000.0,0.9714566582673354,7.6137261390686035,0.7997704744390158,2.6009957790374756
130,130000.0,0.9687587731070607,7.515791416168213,0.8024356865139093,2.698485851287842
131,131000.0,0.9725262410078792,7.41956901550293,0.8095985701267818,2.65380597114563
132,132000.0,0.9662490508668231,7.81540060043335,0.7828870363510009,2.905949354171753
133,133000.0,0.9692904094518285,7.712424278259277,0.8026317615189947,2.6459264755249023
134,134000.0,0.9617374541509957,7.508944034576416,0.804783349675211,3.047963857650757
135,135000.0,0.9689600289196463,7.420996189117432,0.8118254955838594,2.6033599376678467
136,136000.0,0.9684218947707393,7.48124361038208,0.8053338932978991,2.7928216457366943
137,137000.0,0.9648180713624849,7.94666051864624,0.8016538304587827,2.875474214553833
138,138000.0,0.9667702302358627,7.484401226043701,0.8083418198739938,2.718238592147827
139,139000.0,0.967671749774377,7.3376264572143555,0.7953890188319465,2.710719347000122
140,140000.0,0.9630023906007857,7.246153354644775,0.817633271652194,2.921741008758545
141,141000.0,0.9680523289329903,7.337204456329346,0.8166649734951338,2.657850503921509
142,142000.0,0.9565636998822705,7.413865089416504,0.8121646727635394,3.1645843982696533
143,143000.0,0.9668384918671252,7.285322189331055,0.8056413799436342,2.754818916320801
144,144000.0,0.970315289503896,7.324278354644775,0.8090219774710444,2.577327251434326
145,145000.0,0.9676177622061259,7.473255157470703,0.8006396982546783,2.6870131492614746
146,146000.0,0.9689915946504143,7.375613689422607,0.8162712569138771,2.639327049255371
147,147000.0,0.9665909990103042,7.550494194030762,0.806411095744239,2.695626974105835
148,148000.0,0.9699585391703017,7.596857070922852,0.7976831096862027,2.5645174980163574
149,149000.0,0.9618956214407625,7.476254463195801,0.7975465670486312,2.8924477100372314
150,150000.0,0.9686893825041244,7.18497371673584,0.8233643574432962,2.7185609340667725
151,151000.0,0.9653947438356161,7.544655799865723,0.7914789056394836,2.7569546699523926
152,152000.0,0.9677011972853475,7.505552768707275,0.7999719854702677,2.702223300933838
153,153000.0,0.9661165594738038,7.573014259338379,0.8055467868314122,2.7148776054382324
154,154000.0,0.9699529891116,7.309484958648682,0.7935073068484111,2.5987634658813477
155,155000.0,0.9676085511503523,7.538414478302002,0.8068405109110212,2.669696569442749
156,156000.0,0.9685187939294523,7.304358005523682,0.8165481537270088,2.6858479976654053
157,157000.0,0.9730226395665736,7.516648292541504,0.8057793611121642,2.5321991443634033
158,158000.0,0.9688413415695712,7.325921535491943,0.8169169784566961,2.6428303718566895
159,159000.0,0.9690690920045837,7.408608913421631,0.8039861201238719,2.660987377166748
160,160000.0,0.9710493314377022,7.370439052581787,0.8051008275186067,2.5782670974731445
161,161000.0,0.9620608989010015,7.1824846267700195,0.8186409093227461,2.837661027908325
162,162000.0,0.9719513364254765,7.123781204223633,0.8145680018731445,2.4969289302825928
163,163000.0,0.9662575554224386,7.706730365753174,0.7927204370087193,2.6793019771575928
164,164000.0,0.9701076669329359,7.485962867736816,0.7972111773755052,2.598259210586548
165,165000.0,0.9708095339839186,7.6776227951049805,0.7968946402632423,2.6455130577087402
166,166000.0,0.9679157753541514,7.727875709533691,0.795457273584253,2.875056028366089
167,167000.0,0.9661072778333513,7.415132522583008,0.8175161992432046,2.7369840145111084
168,168000.0,0.9705283802669001,7.4116291999816895,0.818648499574415,2.594869613647461
169,169000.0,0.9620918891286375,7.38298225402832,0.8138602839261668,2.905531644821167
170,170000.0,0.9735134604716972,7.555373191833496,0.8162068716952225,2.5197813510894775
171,171000.0,0.9683036793714923,7.535090923309326,0.8121324912905873,2.665802478790283
172,172000.0,0.9698137784047483,7.6073689460754395,0.8049452593102302,2.6719796657562256
173,173000.0,0.9689751150494305,7.370335578918457,0.8191907097698884,2.668706178665161
174,174000.0,0.9670310212338923,6.655616283416748,0.8395955751972157,2.670182704925537
175,175000.0,0.9647449686679105,7.10446834564209,0.8316100288694057,2.806706428527832
176,176000.0,0.9674288738165292,7.34235954284668,0.8192727011518717,2.732787609100342
177,177000.0,0.9628887368073645,7.535524845123291,0.8008124681446632,2.7719829082489014
178,178000.0,0.9694129268669549,7.519926071166992,0.7992511988520827,2.602055549621582
179,179000.0,0.9714394406779533,7.662217617034912,0.7970870899725699,2.546837091445923
180,180000.0,0.9666518110582348,7.817087650299072,0.7993161864802844,2.6810860633850098
181,181000.0,0.9713371083215828,7.683633804321289,0.7910187041245539,2.6040310859680176
182,182000.0,0.967058513016405,7.37249755859375,0.8040788602982869,2.680243730545044
183,183000.0,0.9719019317647085,7.227040767669678,0.822559557689359,2.596665620803833
184,184000.0,0.9704285296118134,7.998995304107666,0.7842067975738863,2.601306676864624
185,185000.0,0.9756340397163877,7.694455623626709,0.7975914055318596,2.4273650646209717
186,186000.0,0.9677868248628558,7.1027445793151855,0.8227619085740692,2.6683242321014404
187,187000.0,0.9727568637167157,7.506131172180176,0.8032174952776034,2.539978265762329
188,188000.0,0.9650089564222686,7.0009355545043945,0.8166829775630682,2.7346537113189697
189,189000.0,0.9734745797746183,7.464529514312744,0.8226990484462697,2.4336049556732178
190,190000.0,0.9704646672880092,7.6572160720825195,0.7992522338396992,2.6843020915985107
191,191000.0,0.9762701543525236,7.6015305519104,0.7968394950568506,2.341717004776001
192,192000.0,0.9683798611732382,7.397777557373047,0.8062823280413385,2.602060079574585
193,193000.0,0.9724114419863616,7.352996826171875,0.8038204535377841,2.5145933628082275
194,194000.0,0.9709709140668775,7.394371032714844,0.8001612517165438,2.585106372833252
195,195000.0,0.971707940041778,7.724472522735596,0.7972070687883571,2.5747358798980713
196,196000.0,0.9753520356531101,7.593568801879883,0.7995883170120908,2.386751651763916
197,197000.0,0.9734182100601567,7.385909557342529,0.8060024765306857,2.4705684185028076
198,198000.0,0.968348173753602,7.311587810516357,0.8170801948776182,2.6194796562194824
199,199000.0,0.9640267288441199,7.329186916351318,0.8219828963384066,2.7857863903045654
200,200000.0,0.9698692326326903,7.589537143707275,0.8050156841816025,2.6260993480682373
201,201000.0,0.9714105289341992,7.681225299835205,0.7967223680702318,2.5502240657806396
202,202000.0,0.9663816382332797,7.695597171783447,0.7967666807137851,2.6865897178649902
203,203000.0,0.975828151940328,7.149718761444092,0.821465775376477,2.4103474617004395
204,204000.0,0.971753303024151,7.002075672149658,0.8176735487187714,2.58577561378479
205,205000.0,0.966484582032331,7.910923480987549,0.7985166707057667,2.724107265472412
206,206000.0,0.9654183682810461,7.365781307220459,0.801934831827906,2.7783172130584717
207,207000.0,0.9740353311532601,7.81298303604126,0.7784206320791599,2.412698268890381
208,208000.0,0.9713156549866451,7.5126237869262695,0.7928929381727718,2.593637466430664
209,209000.0,0.9717140588549447,7.379698753356934,0.8043385876981035,2.540541648864746
210,210000.0,0.9713398953449346,7.208393573760986,0.8078708584007314,2.538602113723755
211,211000.0,0.9680785088667423,7.285910129547119,0.8130905503802968,2.75681471824646
212,212000.0,0.971363472255197,7.510997295379639,0.8145930185932775,2.6232261657714844
213,213000.0,0.972434777946497,7.29398250579834,0.8110353566250595,2.5583763122558594
214,214000.0,0.9681287711800076,7.615010738372803,0.7960572713591355,2.630953550338745
215,215000.0,0.9760844840643106,7.463368892669678,0.8032824978843612,2.345576763153076
216,216000.0,0.9662177231920493,7.385794639587402,0.8009302560951295,2.731151819229126
217,217000.0,0.971146245367482,7.515649795532227,0.7875693945227934,2.590418815612793
218,218000.0,0.969433518507994,7.358590126037598,0.7983185162755029,2.627106189727783
219,219000.0,0.970954046230562,7.391086578369141,0.810155194107016,2.594360589981079
220,220000.0,0.9760254169896867,7.385397911071777,0.8003755088811337,2.3782551288604736
221,221000.0,0.9711769470529331,7.590102672576904,0.791284760540003,2.565793037414551
222,222000.0,0.9710286333407795,7.376188278198242,0.8030391229686246,2.5268993377685547
223,223000.0,0.9767249348233424,7.469597339630127,0.8077268036331003,2.2831473350524902
224,224000.0,0.9709596551137464,7.7393341064453125,0.7798595466292885,2.6122663021087646
225,225000.0,0.9740274108789873,7.7656097412109375,0.7913057772909982,2.4430909156799316
226,226000.0,0.9650323713843516,7.792440414428711,0.7903827349347493,2.7695555686950684
227,227000.0,0.9733704577082466,7.50203275680542,0.8008596902605801,2.501807928085327
228,228000.0,0.9679370390152487,7.591453552246094,0.7876060546991627,2.60689115524292
229,229000.0,0.9690983699718467,7.5633111000061035,0.7984242854871741,2.644158124923706
230,230000.0,0.9667803784532575,7.603671550750732,0.7960297624618033,2.7513229846954346
231,231000.0,0.9724114745199578,7.94074821472168,0.7879197850055859,2.581061840057373
232,232000.0,0.9749168152461938,7.324982643127441,0.8067697713906169,2.4318084716796875
233,233000.0,0.973767438092058,7.684192180633545,0.78864753250969,2.4583730697631836
234,234000.0,0.967916029896171,7.751353740692139,0.7962722577018619,2.708308219909668
235,235000.0,0.9710347180447347,7.270992279052734,0.815410887488926,2.503507375717163
236,236000.0,0.9742486481298751,7.691817283630371,0.7804977224438879,2.4667422771453857
237,237000.0,0.9733281438124036,7.544574737548828,0.7915980629435254,2.5861241817474365
238,238000.0,0.9734301120316174,7.578829765319824,0.8002651757331743,2.418649911880493
239,239000.0,0.9755365325705813,7.198284149169922,0.8129711035381795,2.304034948348999
240,240000.0,0.9722463230276119,7.741225242614746,0.8003134368475804,2.4141273498535156
241,241000.0,0.9731758087354427,7.401830673217773,0.8068102633623719,2.4206273555755615
242,242000.0,0.9693662205047882,7.353219509124756,0.8165154722122793,2.615863084793091
243,243000.0,0.9681455224357891,7.5978684425354,0.7936097424769025,2.626701593399048
244,244000.0,0.9726378684475989,7.2292280197143555,0.8181588126652115,2.5307984352111816
245,245000.0,0.9717531459292993,7.704689025878906,0.7990521717284236,2.6434543132781982
246,246000.0,0.9720268861929222,7.429409503936768,0.7942540497603242,2.545400381088257
247,247000.0,0.9732354296880876,7.048624038696289,0.8198662092161239,2.5666072368621826
248,248000.0,0.9751209216936942,7.482420444488525,0.7851740422235309,2.3557932376861572
249,249000.0,0.9745687815434897,7.3768720626831055,0.8002293707013253,2.4201996326446533
250,250000.0,0.9772150315218117,7.634591102600098,0.7940133117208096,2.3021016120910645
251,251000.0,0.9718539111102656,7.49672269821167,0.7943200466696928,2.5207903385162354
252,252000.0,0.9662628587912416,7.50627326965332,0.7916023419380424,2.7275731563568115
253,253000.0,0.9695516847689539,7.241960048675537,0.8062668450298375,2.6067941188812256
254,254000.0,0.969384789219753,7.709775924682617,0.7852256442444551,2.67283034324646
255,255000.0,0.963580047681869,7.426310062408447,0.799447790592662,2.8848202228546143
256,256000.0,0.971189924081043,7.303540229797363,0.81155352241887,2.5745325088500977
257,257000.0,0.9708531219143205,7.476715564727783,0.7916112283677212,2.513658046722412
258,258000.0,0.9723636893200595,7.604121208190918,0.7878383973476821,2.4318346977233887
259,259000.0,0.969134973723911,7.565159320831299,0.7882287879233202,2.5139260292053223
260,260000.0,0.9691846264580652,7.848818302154541,0.7907436217016952,2.6434357166290283
261,261000.0,0.9762245221248351,7.4107232093811035,0.8129001948252349,2.354816436767578
262,262000.0,0.9730325580002025,7.499032974243164,0.8146513271822582,2.528562545776367
263,263000.0,0.9730301244067638,7.448059558868408,0.805814624092639,2.514392852783203
264,264000.0,0.9701477806871678,7.324308395385742,0.8130342821702541,2.5002193450927734
265,265000.0,0.9668208835896377,7.548187255859375,0.7991243780013106,2.8020622730255127
266,266000.0,0.975157319097516,7.329512119293213,0.8080607265023194,2.457820177078247
267,267000.0,0.9752797037785211,7.613234996795654,0.8158645582700225,2.4380829334259033
268,268000.0,0.9723694132159038,7.402750015258789,0.8075493404828431,2.4682729244232178
269,269000.0,0.9729694861026709,7.383018970489502,0.7993015338143389,2.470215320587158
270,270000.0,0.9695756372464265,7.651726722717285,0.7835474183448248,2.6793057918548584
271,271000.0,0.9722106267916687,7.5695648193359375,0.8035946709601421,2.55707049369812
272,272000.0,0.9731829117156068,7.37076473236084,0.8018643147593219,2.5432896614074707
273,273000.0,0.9742312663782347,7.2892937660217285,0.8007208804973454,2.503787040710449
274,274000.0,0.9766574669091861,7.568390846252441,0.8044924151553519,2.2988977432250977
275,275000.0,0.9709829300942687,7.279582977294922,0.8096402554073201,2.574855089187622
276,276000.0,0.9745985970567882,7.720966815948486,0.7905528484990728,2.4859299659729004
277,277000.0,0.9743964614297077,7.497738361358643,0.8127881864488306,2.5138678550720215
278,278000.0,0.9712894116102477,7.616110324859619,0.806435246540025,2.5214242935180664
279,279000.0,0.9724626082333022,7.505157470703125,0.7940266354931061,2.472869396209717
280,280000.0,0.9678128539122096,7.349563121795654,0.7990361857048466,2.6995158195495605
281,281000.0,0.9776633255071057,7.418030738830566,0.8076372222793423,2.2344298362731934
282,282000.0,0.9742755747853398,7.414309501647949,0.7864993578522418,2.348416566848755
283,283000.0,0.9713912607356805,7.70267915725708,0.7853193425623614,2.5404751300811768
284,284000.0,0.972237610153044,7.771780490875244,0.7774628083680869,2.4937803745269775
285,285000.0,0.9698866382192126,7.643091201782227,0.7971866620569715,2.6152641773223877
286,286000.0,0.9730898223180858,7.4160237312316895,0.8037606111255438,2.4985721111297607
287,287000.0,0.9774326129265618,7.7231926918029785,0.7933160388120956,2.324164628982544
288,288000.0,0.9740074650729031,7.504780292510986,0.7894493310440674,2.440570116043091
289,289000.0,0.9773175686180587,7.356707572937012,0.8106273471058442,2.2565383911132812
290,290000.0,0.9730722735144225,7.196176528930664,0.817282942030861,2.481673240661621
291,291000.0,0.9709843739071068,7.284100532531738,0.8122412703563813,2.545914649963379
292,292000.0,0.9736889125974862,7.6401214599609375,0.7964423114808732,2.522937059402466
293,293000.0,0.9760666427671933,7.34346342086792,0.8029664832625426,2.3579156398773193
294,294000.0,0.9748961461706711,7.047214984893799,0.8265050147139381,2.381826400756836
295,295000.0,0.972291498021428,7.31538200378418,0.8012654119941361,2.532792806625366
296,296000.0,0.9758290597769494,7.288669586181641,0.8172838429474661,2.3553805351257324
297,297000.0,0.9712411964817594,7.4638166427612305,0.7964421870379097,2.7014691829681396
298,298000.0,0.9763799763434851,7.14526891708374,0.8118812245455203,2.3152153491973877
299,299000.0,0.9743970874582525,7.45849609375,0.80126511615426,2.3584909439086914
300,300000.0,0.9710567900087915,7.04798698425293,0.8135611002216437,2.5408053398132324
301,301000.0,0.9745887456762444,7.575085639953613,0.797661449335642,2.4154839515686035
302,302000.0,0.9741241315301622,7.563457489013672,0.78663918354391,2.4608449935913086
303,303000.0,0.973961911056426,7.410034656524658,0.7956052255009998,2.4848029613494873
304,304000.0,0.9733038026309383,7.444151878356934,0.7884398941738916,2.5309088230133057
305,305000.0,0.9770946897463795,7.688886642456055,0.7813093014348638,2.2965235710144043
306,306000.0,0.9782718904911579,7.59661865234375,0.7924835617664888,2.351449966430664
307,307000.0,0.9701284047291551,7.557284832000732,0.7963287938395583,2.7091240882873535
308,308000.0,0.9767920786689561,7.5566277503967285,0.791374159017421,2.3554093837738037
309,309000.0,0.9716376228943076,7.760672092437744,0.7890895456853548,2.5644209384918213
310,310000.0,0.9744196351678803,7.6374125480651855,0.7883822631497661,2.411919593811035
311,311000.0,0.9734028074918754,7.587209701538086,0.787334440986307,2.446566581726074
312,312000.0,0.9698775211412578,7.294496059417725,0.8030812507285031,2.549980401992798
313,313000.0,0.9748797794643898,7.498946666717529,0.7963787526163796,2.3640646934509277
314,314000.0,0.9731061323327748,7.5869574546813965,0.7884488105237041,2.372767210006714
315,315000.0,0.9743132460542892,7.354164123535156,0.8117959398064807,2.3882298469543457
316,316000.0,0.9755153244341777,7.392172336578369,0.8086324938634225,2.3466196060180664
317,317000.0,0.9763717022069506,7.42577600479126,0.8025141137414357,2.3314740657806396
318,318000.0,0.9742692559700322,7.29451322555542,0.8289439890703687,2.3681647777557373
319,319000.0,0.9759681575213133,7.444018363952637,0.792871346110387,2.3915607929229736
320,320000.0,0.9691056019081117,7.435103893280029,0.8030180510706681,2.6390836238861084
321,321000.0,0.9742601330428741,7.533092975616455,0.7850272398077552,2.4455509185791016
322,322000.0,0.9777682106012118,7.183962821960449,0.8160430720056552,2.2776131629943848
323,323000.0,0.9735053810862301,7.616726398468018,0.797650724737389,2.4264986515045166
324,324000.0,0.9722361238003971,7.47065544128418,0.8023271890588295,2.591935634613037
325,325000.0,0.9735725770453124,7.217255115509033,0.8312850305924973,2.370035171508789
326,326000.0,0.9746291835770287,7.516190528869629,0.786247481793002,2.3913395404815674
327,327000.0,0.9705007086882533,7.846860885620117,0.798613475472663,2.5887203216552734
328,328000.0,0.975398711537345,7.396336555480957,0.8169036378261321,2.3696491718292236
329,329000.0,0.968617641301469,7.483580589294434,0.8003267147414246,2.735792875289917
330,330000.0,0.9753752754596108,7.5370893478393555,0.7988061659612234,2.395472288131714
331,331000.0,0.9789196109551611,7.422463417053223,0.8094558116135777,2.220576286315918
332,332000.0,0.9721291004479982,7.460013389587402,0.7980938153559867,2.532595634460449
333,333000.0,0.9713774849764802,7.522954940795898,0.8051221605912192,2.5414350032806396
334,334000.0,0.9673883352975469,8.010529518127441,0.7710973159683346,2.6365535259246826
335,335000.0,0.9730458239239772,7.512766361236572,0.8036239001632659,2.4540798664093018
