,Iteration,training_RMSE,Cor_is,test_RMSE,Cor_train
60,60000.0,5.7377824783325195,0.6880436052180431,7.8507771492004395,0.8495509301859223
61,61000.0,5.654558181762695,0.6961682953894294,7.946282863616943,0.8681947324738122
62,62000.0,5.284112930297852,0.7065731965258683,7.962810516357422,0.8757766519470452
63,63000.0,5.523715496063232,0.6927772048392002,8.022576332092285,0.8700867375525515
64,64000.0,5.383723735809326,0.7013102176191024,8.275376319885254,0.863289560219521
65,65000.0,5.742959022521973,0.7394968124444044,8.021341323852539,0.8634687422515751
66,66000.0,5.385458946228027,0.6634396904531727,8.627460479736328,0.8781213114625356
67,67000.0,5.544375896453857,0.7069098193443535,8.077706336975098,0.8698680788598977
68,68000.0,5.384256362915039,0.7150175763541496,7.707194805145264,0.8749170105547722
69,69000.0,5.241211414337158,0.6994978283008271,8.581769943237305,0.8830620385518201
70,70000.0,5.404061317443848,0.6985781259038081,8.080574035644531,0.877663672194631
71,71000.0,5.152371883392334,0.699832602549039,8.250892639160156,0.8754871876454527
72,72000.0,4.983353137969971,0.6887021367176637,8.519759178161621,0.8978510558781202
73,73000.0,5.179291725158691,0.6724263687375893,8.798929214477539,0.8808332930150249
74,74000.0,5.397716522216797,0.7214676167247538,8.413755416870117,0.8853174842346978
75,75000.0,5.371054172515869,0.7027477798175539,8.489114761352539,0.8713906314197913
76,76000.0,5.295331001281738,0.7060589108210891,8.410188674926758,0.8789463319548438
77,77000.0,5.331173419952393,0.705032054382502,8.219971656799316,0.8811847048806681
78,78000.0,4.886510848999023,0.6918917083870174,8.28977108001709,0.8889904617934071
79,79000.0,5.230402946472168,0.6756383290917726,8.246442794799805,0.8805575972698743
80,80000.0,5.0909576416015625,0.7130632071010516,8.345325469970703,0.8882567463796296
81,81000.0,5.100680828094482,0.7374227212267657,7.6200032234191895,0.8884506808852559
82,82000.0,5.162849426269531,0.7344792781391318,8.28360652923584,0.8918130658339168
83,83000.0,4.949211120605469,0.6955243860888387,8.082440376281738,0.8945170560755726
84,84000.0,5.199828624725342,0.7145071984154742,8.279757499694824,0.8789989535238767
85,85000.0,5.149853706359863,0.6826025301249697,8.441078186035156,0.8796391007947335
86,86000.0,5.181172847747803,0.7203712966537951,8.135896682739258,0.884422288666187
87,87000.0,4.9363322257995605,0.6938098464007252,8.60303783416748,0.8992801072740101
88,88000.0,4.764177322387695,0.700481300820657,8.19454288482666,0.899566944841514
89,89000.0,4.686801433563232,0.6856076012275818,8.434844017028809,0.9092144193401629
90,90000.0,4.697826385498047,0.7004793894256675,8.330978393554688,0.9016726616800839
91,91000.0,5.143682479858398,0.7044629887626812,8.071836471557617,0.8903487087762346
92,92000.0,4.70300817489624,0.6718992964008311,8.757983207702637,0.9106914400395745
93,93000.0,4.940389633178711,0.7094808385832373,8.055496215820312,0.8953047849525184
94,94000.0,4.99332332611084,0.694908135146544,8.411267280578613,0.893318416383518
95,95000.0,5.0162577629089355,0.6964362760436892,8.294990539550781,0.8893075100148217
96,96000.0,4.7203369140625,0.7132940947980939,7.747709274291992,0.9053162292716167
97,97000.0,4.897800445556641,0.7037670280326831,8.339029312133789,0.8969604293282546
98,98000.0,5.040894508361816,0.6579245858357093,8.753990173339844,0.8872673842249692
99,99000.0,4.949739456176758,0.7314685528536206,7.931009292602539,0.8927023653236085
100,100000.0,4.680357456207275,0.6638738624938658,8.480887413024902,0.905012742071437
101,101000.0,4.8305463790893555,0.704835168196281,8.208085060119629,0.8965560914201811
102,102000.0,4.894567966461182,0.6961793045223302,8.162847518920898,0.8981425110672739
103,103000.0,4.96442174911499,0.7248995351546006,7.768237113952637,0.8913524609068765
104,104000.0,4.811868190765381,0.7076551415549854,7.998141288757324,0.9039765669001252
105,105000.0,4.998436450958252,0.729015529178301,7.856329441070557,0.893891282764336
106,106000.0,4.870085716247559,0.699459637131232,8.406377792358398,0.9079326230135465
107,107000.0,4.750985145568848,0.7211481395493433,8.05366325378418,0.9117568412696292
108,108000.0,4.965446472167969,0.6941238952391181,8.167168617248535,0.8946072691527697
109,109000.0,4.711372375488281,0.683154327889964,8.192526817321777,0.9024616800531382
110,110000.0,4.595529079437256,0.7405142110270286,7.720357418060303,0.9099512652372039
111,111000.0,4.7277374267578125,0.712937504250149,8.079207420349121,0.8987420818410176
112,112000.0,4.794856071472168,0.7113142024258942,8.100420951843262,0.9000709502121704
113,113000.0,4.846889495849609,0.7352459581126073,7.980844974517822,0.8996626582894002
114,114000.0,4.8173508644104,0.7152442295712106,8.160356521606445,0.9002445058124413
115,115000.0,4.967429161071777,0.6821752262554985,8.568608283996582,0.8887313786929957
116,116000.0,4.723841667175293,0.7037317243048314,8.239458084106445,0.9069053079826237
117,117000.0,4.623594284057617,0.6856376298670924,8.560308456420898,0.9061757379633083
118,118000.0,4.765406608581543,0.6743550094006322,8.629609107971191,0.8984500471104904
119,119000.0,4.828359127044678,0.7106016403844169,7.975092887878418,0.9034585554194627
120,120000.0,5.038358688354492,0.7111449797851965,8.24046802520752,0.8894527911227128
121,121000.0,4.860722064971924,0.699853511198602,8.534528732299805,0.9016310343461337
122,122000.0,4.719228744506836,0.6837312517710017,8.353646278381348,0.9022467439882047
123,123000.0,4.709944725036621,0.697558549052692,8.34726333618164,0.9126211601364287
124,124000.0,4.892124176025391,0.712203461049011,8.30975341796875,0.8932423753925978
125,125000.0,4.750599384307861,0.7213893463667926,7.905895233154297,0.901405982801177
126,126000.0,4.666615962982178,0.7303938956678844,8.122222900390625,0.9066692508729417
127,127000.0,4.941774845123291,0.7316842993351274,7.8604631423950195,0.8992911439749739
128,128000.0,4.720717430114746,0.7316214967016303,7.962067604064941,0.9053887839959727
129,129000.0,4.443499565124512,0.7247672484774889,8.180377960205078,0.9137682587107219
130,130000.0,4.892149448394775,0.7381971652706202,7.6728925704956055,0.898096156906023
131,131000.0,4.588892936706543,0.7124831331229504,8.15522575378418,0.9085234832744161
132,132000.0,4.693358898162842,0.7316524764639837,8.051238059997559,0.9107743426166852
133,133000.0,4.8354105949401855,0.7162592570080009,7.861903667449951,0.8943343713681311
134,134000.0,4.668354511260986,0.6804642260046476,8.442107200622559,0.9092281474064193
135,135000.0,5.0710649490356445,0.7130019060103496,8.096237182617188,0.8935029208327525
136,136000.0,4.828362941741943,0.6941731881251537,8.18612289428711,0.9035225981880451
137,137000.0,4.704864501953125,0.7343927138320662,7.820019721984863,0.9061547700454655
138,138000.0,4.671030044555664,0.7210140928888302,7.8659868240356445,0.9013705995631394
139,139000.0,4.632022857666016,0.6823700139708961,8.63143253326416,0.9094793799827855
140,140000.0,4.549386024475098,0.710049482066001,8.05133056640625,0.9149116822888779
141,141000.0,4.732325553894043,0.7100885382486499,8.188408851623535,0.8945559785533967
142,142000.0,4.576217174530029,0.708099818240826,8.492937088012695,0.9094478993812026
143,143000.0,4.665939807891846,0.7056727689676203,8.217805862426758,0.9026005429512803
144,144000.0,4.591819763183594,0.7092711105544157,8.318882942199707,0.915061774588138
145,145000.0,4.7634806632995605,0.7161455155932067,8.34315299987793,0.9107000374557117
146,146000.0,4.481332778930664,0.7315457938226987,8.130035400390625,0.9125513711927328
147,147000.0,4.471577167510986,0.692069515212678,8.467035293579102,0.9130998883914734
148,148000.0,4.340306758880615,0.7056419080246887,8.246177673339844,0.9174753411913169
149,149000.0,4.469638824462891,0.7061415140380248,8.098526954650879,0.9099924976727909
150,150000.0,4.720514297485352,0.7311893524305265,7.753528594970703,0.908423209784941
151,151000.0,4.555143356323242,0.6916503763074464,8.365204811096191,0.9096384486527429
152,152000.0,4.275290489196777,0.6953990366413665,7.995392322540283,0.9161018576505847
153,153000.0,4.479549884796143,0.699110227477999,7.962562084197998,0.9097775882888337
154,154000.0,4.614682197570801,0.7011959509187958,8.035558700561523,0.9104625553913459
155,155000.0,4.722290515899658,0.7245745834158529,8.219282150268555,0.9053053665028394
156,156000.0,4.780172348022461,0.7405357942319638,7.677237510681152,0.8991560406027683
157,157000.0,4.493912220001221,0.6768801337793643,8.563464164733887,0.9163483982019441
158,158000.0,4.342473983764648,0.685998703276804,8.562444686889648,0.917853479941125
159,159000.0,4.615571022033691,0.7533883724834919,7.670401573181152,0.9076416023111998
160,160000.0,4.584829807281494,0.7124106007485829,8.17293930053711,0.9137925664973392
161,161000.0,4.545462608337402,0.6623202306347861,8.700920104980469,0.916242102925104
162,162000.0,4.54153299331665,0.7052283986161226,8.436079978942871,0.9161257083253188
163,163000.0,4.589958667755127,0.690696281960112,8.397032737731934,0.9137171164482825
164,164000.0,4.372488021850586,0.7230486112924399,8.048118591308594,0.9175228303749845
165,165000.0,4.618217468261719,0.6838339675165384,8.174107551574707,0.9055256249879943
166,166000.0,4.532083511352539,0.6945543487634307,8.258645057678223,0.9104085240581794
167,167000.0,4.629139423370361,0.7023809157908061,8.212913513183594,0.9036561370828595
168,168000.0,4.476235389709473,0.7289822041175498,7.844408988952637,0.91605328237521
169,169000.0,4.3426713943481445,0.7348957379201424,7.870192527770996,0.91801710208181
170,170000.0,4.575181007385254,0.7394262827943381,7.737253189086914,0.9122938374683807
171,171000.0,4.788086414337158,0.7345802834990519,8.251075744628906,0.9075250141536585
172,172000.0,4.683914661407471,0.734087582945468,8.098506927490234,0.9065850157909119
173,173000.0,4.573591709136963,0.701101262992382,8.292061805725098,0.9120054313949271
174,174000.0,4.441720962524414,0.705190023985282,8.389348030090332,0.9174707896776803
175,175000.0,4.621274471282959,0.7421749083785871,8.002772331237793,0.9101014507935086
176,176000.0,4.457311630249023,0.7409659164275489,7.9727325439453125,0.9168409408059932
177,177000.0,4.312145709991455,0.6965067904442089,8.221221923828125,0.9104261157953472
178,178000.0,4.341132164001465,0.6593173415085576,8.789534568786621,0.9175458155843147
179,179000.0,4.417544364929199,0.6780078138958529,8.371903419494629,0.9138492026860859
180,180000.0,4.472057342529297,0.6893984353073782,8.405594825744629,0.9181824046330581
181,181000.0,4.515886306762695,0.7261141010064643,8.148210525512695,0.9139230241750014
182,182000.0,4.3830108642578125,0.7007750209831167,8.517074584960938,0.9165756920210681
183,183000.0,4.521929740905762,0.7194714155409064,8.001323699951172,0.9117640584989375
184,184000.0,4.368443489074707,0.6881097105868524,8.279428482055664,0.9110005870761112
185,185000.0,4.415680885314941,0.7122634976936314,7.838640213012695,0.9124515190098815
186,186000.0,4.380527496337891,0.7313362735016983,7.8939313888549805,0.9204991401761295
187,187000.0,4.2474751472473145,0.7380547075543146,8.109167098999023,0.9256863962868087
188,188000.0,4.713792324066162,0.7397202078445344,7.470407962799072,0.9010212684330304
189,189000.0,4.2912750244140625,0.7444208435123733,7.5268964767456055,0.9147722081695407
190,190000.0,4.615710258483887,0.7201495116120956,7.79973840713501,0.9102231812909674
191,191000.0,4.57861328125,0.6959376458857051,8.085216522216797,0.9129022138109912
192,192000.0,4.501007080078125,0.7111188796339968,7.925520420074463,0.913367843871826
193,193000.0,4.520233154296875,0.6998812455294277,8.160670280456543,0.9115457732826643
194,194000.0,4.381095886230469,0.7023573399811169,8.246725082397461,0.9182895999485565
195,195000.0,4.3824052810668945,0.7208220716264307,7.994043350219727,0.9201585442270026
196,196000.0,4.236098766326904,0.7191223631223995,8.129947662353516,0.9221807292580222
197,197000.0,4.278524875640869,0.7164659076891707,8.245279312133789,0.9250743652567901
198,198000.0,4.708774566650391,0.730233119199521,8.059014320373535,0.9028511759206755
199,199000.0,4.227097034454346,0.7260062846604867,8.083242416381836,0.9268509320565442
200,200000.0,4.194296836853027,0.7242644464059518,8.11012077331543,0.9233930027629839
201,201000.0,4.078065395355225,0.6955943311752764,8.234977722167969,0.9191914285514595
202,202000.0,4.347255229949951,0.711683755949532,8.108253479003906,0.9185578025820818
203,203000.0,4.432456016540527,0.708326485425099,8.045245170593262,0.9109418899781226
204,204000.0,4.042596817016602,0.7421943793906016,7.8949408531188965,0.9212575281845061
205,205000.0,4.379894733428955,0.7293331569892354,7.952393531799316,0.9171050608382282
206,206000.0,4.32664680480957,0.6755799691746405,8.61249828338623,0.9149435842759739
207,207000.0,4.181463718414307,0.713210666612465,8.017457962036133,0.9287725558305852
208,208000.0,4.323472023010254,0.7373235081945234,7.758132457733154,0.9224321870165323
209,209000.0,4.463981628417969,0.7520594936725824,7.944556713104248,0.9172460057673976
210,210000.0,4.09334659576416,0.6998596656591726,8.449085235595703,0.9243701179979561
211,211000.0,4.339217185974121,0.6994436398117964,7.893732070922852,0.9150470804997651
212,212000.0,4.420503616333008,0.7393623032204756,8.14665412902832,0.9202454638355331
213,213000.0,4.252665042877197,0.7427243441227911,7.826394557952881,0.9220136216267266
214,214000.0,4.322614669799805,0.6949973176348807,7.9643988609313965,0.916556757535099
215,215000.0,4.519279956817627,0.7210396862889762,7.742746829986572,0.9156854700263585
216,216000.0,4.371312618255615,0.7180379768140013,7.846784591674805,0.9204584665545316
217,217000.0,4.087505340576172,0.7129687015299343,8.043516159057617,0.9321125136236744
218,218000.0,4.231215000152588,0.7124114703417431,8.15903377532959,0.9204402938387369
219,219000.0,4.237476348876953,0.6975357991533517,8.69073486328125,0.9223378410285414
220,220000.0,4.254600524902344,0.7244829976026091,7.87040376663208,0.9216031152898618
221,221000.0,4.165640354156494,0.7390065098641336,7.967432498931885,0.92487750665256
222,222000.0,4.186214923858643,0.7080123972071407,8.02944564819336,0.9237717752845913
223,223000.0,4.4126296043396,0.7420552900414347,8.277278900146484,0.915340583395649
224,224000.0,4.087507247924805,0.7317973274075562,7.956296443939209,0.9285441153037116
225,225000.0,4.239680290222168,0.7237892485604307,8.193053245544434,0.9241859628058193
226,226000.0,4.161649703979492,0.7024833695746726,8.648234367370605,0.9254001548258345
227,227000.0,4.395759105682373,0.7056079012771085,7.950413227081299,0.9169910267208929
228,228000.0,4.084873676300049,0.7230649902233655,8.018975257873535,0.9265286769822477
229,229000.0,4.186293125152588,0.7339975034164558,7.747626304626465,0.9205926957357792
230,230000.0,4.263767719268799,0.7364164989690057,7.870944976806641,0.9205639707369858
231,231000.0,4.06464958190918,0.7032162528844113,8.408146858215332,0.926283774579395
232,232000.0,4.315593242645264,0.7001633948718616,8.314615249633789,0.9166268908626143
233,233000.0,4.224526405334473,0.7164908072246406,8.3329496383667,0.9264499532111766
234,234000.0,4.151426315307617,0.6985934459726633,8.357662200927734,0.927605379915478
235,235000.0,4.215507507324219,0.7222380106955677,8.180599212646484,0.9241103906987405
236,236000.0,4.2575459480285645,0.7288139208866975,8.276092529296875,0.9248184634952172
237,237000.0,4.2049970626831055,0.731203892218348,7.786001205444336,0.9252174975375833
238,238000.0,4.064408302307129,0.7056319352639334,8.030410766601562,0.9264552736273235
239,239000.0,4.218815326690674,0.7019695471810601,8.532010078430176,0.922635446239652
240,240000.0,4.282848834991455,0.7304094789786137,7.86125373840332,0.9192177561090253
241,241000.0,4.294901371002197,0.7327105670815177,8.037971496582031,0.9191699001765533
242,242000.0,4.131119728088379,0.7386011016884712,7.7238593101501465,0.9278189190077503
243,243000.0,4.1512274742126465,0.6922040962564888,8.365803718566895,0.9264287764371854
244,244000.0,4.150435447692871,0.7120242419155854,8.20521068572998,0.9300067384648989
245,245000.0,4.206108570098877,0.7227915605344333,8.19737434387207,0.9286035834498483
246,246000.0,3.9743399620056152,0.7253709075980602,7.910463333129883,0.9284705640268365
247,247000.0,4.135073661804199,0.7142562833032048,8.346867561340332,0.9266246091593423
248,248000.0,4.167582035064697,0.7165969424090294,8.328871726989746,0.9251256332909925
249,249000.0,4.193702697753906,0.7306158559520642,8.03559684753418,0.9252764117256577
250,250000.0,4.112735271453857,0.7014357684626746,8.256218910217285,0.9260197197804669
251,251000.0,4.092689037322998,0.753386980913423,7.517960548400879,0.930823107939804
252,252000.0,4.069826602935791,0.739582392833197,7.826955318450928,0.9259160677859445
253,253000.0,3.8161332607269287,0.7318770187160069,8.157963752746582,0.934367682881521
254,254000.0,3.974553346633911,0.727484090684186,8.277815818786621,0.9311136315826326
255,255000.0,4.093112468719482,0.7197738329758389,8.166694641113281,0.9283417423432849
256,256000.0,4.212657928466797,0.7256032539776771,7.856818199157715,0.9261389259846178
257,257000.0,4.32194185256958,0.7196210050724474,8.262473106384277,0.9220852617211246
258,258000.0,4.108325958251953,0.7085836910091762,8.320101737976074,0.9301775654552736
259,259000.0,4.127434730529785,0.7242855803398826,8.178912162780762,0.9226326239372822
260,260000.0,4.329864025115967,0.7571490246300779,7.63609504699707,0.9212141721106893
261,261000.0,4.055685997009277,0.735341309413624,7.7725114822387695,0.9266146124208604
262,262000.0,4.074697971343994,0.7309764489476581,8.065069198608398,0.9264111713175582
263,263000.0,4.1394805908203125,0.7474732966699182,7.719539165496826,0.9247718477432855
264,264000.0,4.180268287658691,0.7370302428795342,8.113183975219727,0.9235594002432366
265,265000.0,4.071418762207031,0.7251635959729077,8.24838638305664,0.9289134733886103
266,266000.0,3.991661548614502,0.7553929581606086,8.01703929901123,0.9277622506289493
267,267000.0,4.3903584480285645,0.719882812305229,8.656838417053223,0.9211254509743829
268,268000.0,4.084722518920898,0.7404887951120157,7.860271453857422,0.9291543799539105
269,269000.0,3.965484619140625,0.7418252804526847,7.949422836303711,0.9341443361356085
270,270000.0,3.927368640899658,0.7484321295732983,7.617801666259766,0.9269852059712794
271,271000.0,3.945063829421997,0.7250322668947282,7.913651943206787,0.9281665063155548
272,272000.0,4.17985200881958,0.7229946138958285,8.136078834533691,0.92164751723543
273,273000.0,4.025108814239502,0.7326634742403547,8.073863983154297,0.9319406025651497
274,274000.0,3.9913322925567627,0.7420898297485303,8.463860511779785,0.9340044930109475
275,275000.0,3.9032466411590576,0.7233514963367447,8.412572860717773,0.9370444371257739
276,276000.0,3.9687821865081787,0.7464236116649213,8.1618070602417,0.9280218192542081
277,277000.0,3.8641958236694336,0.7109586611780891,8.17557144165039,0.9348254886386854
278,278000.0,4.133626937866211,0.7249653561908923,8.262544631958008,0.9267360424522639
279,279000.0,3.903212785720825,0.7395453770252585,8.220685958862305,0.9352490606209841
280,280000.0,3.9907584190368652,0.7278794829755757,8.351222038269043,0.9306302577265888
281,281000.0,4.075214385986328,0.7138698222905865,8.592508316040039,0.924976327271551
282,282000.0,3.8603551387786865,0.7280979760393133,8.225196838378906,0.935616865613706
283,283000.0,4.010244846343994,0.7308651670770113,8.195096015930176,0.9313849967429751
284,284000.0,3.864616870880127,0.7081547130508994,8.517931938171387,0.9333267647691241
285,285000.0,4.110761642456055,0.7165203477438599,8.458935737609863,0.9292011202550311
286,286000.0,3.804821491241455,0.7126869327055956,8.149974822998047,0.9355908727260156
287,287000.0,3.911007881164551,0.720391782370094,8.076421737670898,0.9336860892736341
288,288000.0,3.803680181503296,0.726565418313358,7.7918877601623535,0.9334149589479703
289,289000.0,3.9103922843933105,0.7391014414095087,8.030591011047363,0.9357860846016013
290,290000.0,4.048130035400391,0.750320138861405,8.328015327453613,0.9361592608792064
291,291000.0,4.070815086364746,0.7398337663778571,7.92916202545166,0.9296206739123543
292,292000.0,3.8072330951690674,0.7272207013149127,8.53295612335205,0.9372915783802672
293,293000.0,4.028872966766357,0.7431934109177305,8.071805953979492,0.9319882263504126
294,294000.0,3.8024845123291016,0.7457795454460999,8.04302978515625,0.9399173031520658
295,295000.0,3.8772034645080566,0.7202643352102623,8.167563438415527,0.9357442203762056
296,296000.0,4.039615631103516,0.7363592632121237,8.150185585021973,0.9272200020535952
297,297000.0,3.834501028060913,0.7429263948636422,8.375772476196289,0.9377390137688209
298,298000.0,3.8281474113464355,0.7358106080429687,8.088150978088379,0.9345735765748558
299,299000.0,4.1192851066589355,0.7548407888650133,7.672213554382324,0.9278377345732552
300,300000.0,3.965419054031372,0.7096753307800087,8.390624046325684,0.9303686737204455
301,301000.0,3.815765142440796,0.7215407145290426,8.231232643127441,0.9377317848659539
302,302000.0,3.8984200954437256,0.6941265988587648,8.571195602416992,0.9362475277625304
303,303000.0,3.880682945251465,0.7443667757203252,8.129359245300293,0.934613094819179
304,304000.0,3.8277060985565186,0.7575874224741627,8.037862777709961,0.9364050746902729
305,305000.0,3.7182302474975586,0.729107904539976,8.103551864624023,0.9356374855431673
306,306000.0,3.9907665252685547,0.7292181353057916,8.218809127807617,0.929463344014499
307,307000.0,3.9013004302978516,0.7559441403053937,8.278837203979492,0.9391817421007238
308,308000.0,3.916325569152832,0.7440565116167643,8.446009635925293,0.9357490310609066
309,309000.0,3.974398136138916,0.741865226953288,8.3064603805542,0.9320699817147905
310,310000.0,3.8535616397857666,0.735287213258634,8.281071662902832,0.9351887458168539
311,311000.0,3.8728044033050537,0.7382293155817785,8.282303810119629,0.9365959921043521
312,312000.0,3.7868380546569824,0.7217901735313991,8.45138931274414,0.9340351836123038
313,313000.0,3.952857255935669,0.7510404033864602,7.995133876800537,0.9348160676812894
314,314000.0,3.744586706161499,0.7448486163290633,8.249797821044922,0.937217691174192
315,315000.0,3.8386151790618896,0.7190782754252948,8.469555854797363,0.931603873183636
316,316000.0,3.9059274196624756,0.7324493260556183,8.696893692016602,0.9332928788350432
317,317000.0,4.097107410430908,0.7356907401990211,8.39332103729248,0.9273368156747639
318,318000.0,4.120184421539307,0.7386035923227742,8.213172912597656,0.9261191345116576
319,319000.0,3.8141791820526123,0.7335602529298957,8.307347297668457,0.9356057160946142
320,320000.0,3.65653133392334,0.7219149070460248,8.658638000488281,0.9452581760096369
321,321000.0,4.000472068786621,0.7514174611679068,8.134185791015625,0.9329135368352824
322,322000.0,3.8156371116638184,0.7009383808667474,8.550660133361816,0.9378741400385112
323,323000.0,3.9146921634674072,0.7368931903751412,8.257674217224121,0.9328129391604585
324,324000.0,3.7058489322662354,0.734991462619998,8.576407432556152,0.9341841788396241
325,325000.0,3.711888313293457,0.7253765742257534,8.468823432922363,0.9395095000226777
326,326000.0,3.8614909648895264,0.7233101187813286,8.625031471252441,0.9314218710611396
327,327000.0,3.7596113681793213,0.7312274937632616,8.4848051071167,0.9396761938414675
328,328000.0,3.8892500400543213,0.7462372180175373,8.266796112060547,0.9323146093337494
329,329000.0,3.946711778640747,0.743422386619471,8.279875755310059,0.9350515189053163
330,330000.0,3.932852268218994,0.7291379601088664,8.759696960449219,0.9347404427053349
331,331000.0,3.805191993713379,0.7259992144445743,8.668100357055664,0.9386881284995824
332,332000.0,3.7390284538269043,0.7350779565252085,8.651372909545898,0.9354077864545981
333,333000.0,3.8598458766937256,0.7115437888055178,8.523088455200195,0.9362887172516507
334,334000.0,3.6498825550079346,0.7084058804016808,8.413396835327148,0.9392311800377335
335,335000.0,3.7775776386260986,0.734234050321189,8.4031982421875,0.9417660870869865
336,336000.0,3.8072638511657715,0.7334685775322486,8.301118850708008,0.9372288789313267
337,337000.0,3.744828701019287,0.7285223821407333,8.473136901855469,0.9370640013851121
338,338000.0,3.7767844200134277,0.7250807088126564,8.460233688354492,0.9370101444690464
