,test_RMSE,Cor_train,Iteration,training_RMSE,Cor_is
51,5.620826244354248,0.9450925421520928,51000.0,3.641676664352417,0.873884415007682
52,5.857619762420654,0.933902413740711,52000.0,3.8692033290863037,0.872778894229277
53,5.847616672515869,0.9436274688775641,53000.0,3.653625965118408,0.8717990636091586
54,5.730421543121338,0.951069979816147,54000.0,3.358194351196289,0.8719856421741236
55,6.401495456695557,0.9354099912096738,55000.0,3.908262014389038,0.8628860396744895
56,5.816709518432617,0.9420209367361186,56000.0,3.701850652694702,0.8734537783315972
57,5.95676326751709,0.9436139735654255,57000.0,3.628605604171753,0.8747142775514917
58,6.087108612060547,0.9389712960844222,58000.0,3.6373543739318848,0.8701867007960369
59,5.959561347961426,0.9420473086257568,59000.0,3.612243413925171,0.8691658351485502
60,5.989161968231201,0.9473367958083465,60000.0,3.3709614276885986,0.8757932365144747
61,6.14859676361084,0.947427267146923,61000.0,3.4044413566589355,0.8683964169330187
62,6.0132598876953125,0.947411724927545,62000.0,3.4409191608428955,0.8685958392599172
63,6.189072608947754,0.957773899182255,63000.0,3.020965099334717,0.8678422336065771
64,6.0358710289001465,0.9564884896100296,64000.0,3.185924768447876,0.8660338657601268
65,5.847646713256836,0.9504224150230524,65000.0,3.3553836345672607,0.8742457836649172
66,6.033045768737793,0.9388952972953538,66000.0,3.649132251739502,0.8660053874148542
67,6.072905540466309,0.9485808849194047,67000.0,3.470700979232788,0.8630378765146932
68,5.995192527770996,0.9601968794517843,68000.0,2.9864907264709473,0.8652481915232728
69,6.239279747009277,0.9536102498137905,69000.0,3.2115533351898193,0.8542407976197985
70,5.9117655754089355,0.9450499772569529,70000.0,3.413930654525757,0.863524231161036
71,5.884737014770508,0.9590298000825785,71000.0,2.9663782119750977,0.8697926143937547
72,6.0529022216796875,0.9355340378441207,72000.0,3.586637496948242,0.8637429334383923
73,6.2636308670043945,0.9561775275908715,73000.0,3.2817163467407227,0.8610574969939386
74,6.210918426513672,0.9478750219386157,74000.0,3.3476779460906982,0.8592267531701168
75,6.110861301422119,0.9628133730043761,75000.0,2.959467887878418,0.8608515688785103
76,6.001526355743408,0.954206219201685,76000.0,3.191937208175659,0.8609221242262766
77,6.23390531539917,0.9494564826904736,77000.0,3.262906312942505,0.8584379378176019
78,6.365204334259033,0.9438008821055227,78000.0,3.676579236984253,0.8564945832641605
79,6.222078323364258,0.9549105981985103,79000.0,3.2350425720214844,0.8550279561459118
80,6.294102191925049,0.9582615049410954,80000.0,3.118720531463623,0.8634710922563829
81,6.001219272613525,0.9571548461886168,81000.0,3.104684352874756,0.8640005325880245
82,6.1216864585876465,0.9552377164118134,82000.0,3.079838275909424,0.8572482569049046
83,6.255184650421143,0.9599022961582364,83000.0,3.0735621452331543,0.8582746039663882
84,6.371913909912109,0.9611191540166463,84000.0,3.058029890060425,0.861761338638862
85,6.128324031829834,0.955537627850776,85000.0,3.249799966812134,0.8634161717532778
86,6.232611179351807,0.9561611224687666,86000.0,3.1531357765197754,0.8564816712697181
87,6.121821880340576,0.958656545154895,87000.0,2.9656920433044434,0.8579095501273919
88,6.236932277679443,0.9594630281491312,88000.0,2.9848062992095947,0.8577184699810725
89,6.382023811340332,0.9533518736647445,89000.0,3.2713229656219482,0.8526518696421669
90,6.182406902313232,0.9641234662249185,90000.0,2.9292984008789062,0.8570743114150787
91,6.091472148895264,0.9571580817600874,91000.0,3.1418278217315674,0.8622136712045123
92,6.122900485992432,0.9581392630867529,92000.0,3.0430283546447754,0.86152216714187
93,6.234467506408691,0.9610149894479594,93000.0,2.9663867950439453,0.8588152794972306
94,6.479246139526367,0.9534839741250429,94000.0,3.287233591079712,0.848197756274395
95,6.253118991851807,0.9573650839942933,95000.0,3.058670997619629,0.8553401752213485
96,6.364068508148193,0.9621330450601966,96000.0,2.9193766117095947,0.8501702057921793
97,6.2460618019104,0.9553408519941261,97000.0,3.16922664642334,0.850404619644814
98,6.126428127288818,0.964248622403542,98000.0,2.8022289276123047,0.8584684585858641
99,6.166502952575684,0.9599871827627111,99000.0,3.010096549987793,0.8556992297330234
100,6.327032089233398,0.9653508328497581,100000.0,2.838785409927368,0.8489535951596171
101,6.21933126449585,0.9553346735041148,101000.0,3.0660479068756104,0.8568334709744524
102,6.233020305633545,0.9663478118907866,102000.0,2.788426160812378,0.8535760108107049
103,6.328970432281494,0.9603639323893021,103000.0,2.945524215698242,0.8471967095939681
104,6.156566143035889,0.9630560040125844,104000.0,2.9210617542266846,0.8495061106630016
105,6.217311859130859,0.9660120189825634,105000.0,2.774456739425659,0.8501726723009179
106,6.2391438484191895,0.9587667934495722,106000.0,3.016815423965454,0.844551681913148
107,6.289562702178955,0.9537048528159955,107000.0,3.101637601852417,0.8495856505529803
108,6.568179607391357,0.9575401494895572,108000.0,3.138313055038452,0.8442452511461525
109,6.130320072174072,0.9577209573564673,109000.0,3.152620792388916,0.8539914312939423
110,6.189671993255615,0.9666199889873702,110000.0,2.848098039627075,0.8511489367196841
111,6.376040458679199,0.9623314736772615,111000.0,2.940169095993042,0.8450306380861362
112,6.655366897583008,0.9614367855668411,112000.0,3.0527145862579346,0.8497725761034618
113,6.133952617645264,0.9632625113678734,113000.0,2.868985176086426,0.8494043170280016
114,6.319087982177734,0.9666197930061352,114000.0,2.831169366836548,0.8481493508795105
115,6.385515213012695,0.9537222325713919,115000.0,3.280442237854004,0.8442914854713253
116,6.3304619789123535,0.9622219336784502,116000.0,2.9176712036132812,0.8443442724640065
117,6.2645955085754395,0.9613608604067779,117000.0,2.9534413814544678,0.8452744953833615
118,6.566048622131348,0.960060315607691,118000.0,2.9748690128326416,0.8427149003881663
119,6.482932090759277,0.9647751462876835,119000.0,2.7840380668640137,0.8421706468731419
120,6.485996723175049,0.9660809757573828,120000.0,2.8379976749420166,0.8462470936949703
121,6.405620098114014,0.9653151751929134,121000.0,2.7985575199127197,0.844580882387966
122,6.398950576782227,0.9674460590988647,122000.0,2.7262983322143555,0.842437034031232
123,6.286907196044922,0.9679670521036299,123000.0,2.7235171794891357,0.8450649481582627
124,6.465103626251221,0.969867763688536,124000.0,2.700605630874634,0.8433549499689406
125,6.453291893005371,0.9585203810954325,125000.0,2.950791120529175,0.83755042899439
126,6.324790954589844,0.9684087032835008,126000.0,2.7279937267303467,0.8469973086779053
127,6.268741607666016,0.963794273579206,127000.0,2.830148458480835,0.8440682056461963
128,6.334202766418457,0.9672093666579786,128000.0,2.7675135135650635,0.8462419698220452
129,6.369703769683838,0.9584350848996287,129000.0,3.0640511512756348,0.8449547780415566
130,6.455630779266357,0.9651901431721186,130000.0,2.804734706878662,0.8409274819954795
131,6.511161804199219,0.9650400525401213,131000.0,2.811145544052124,0.8429816931709292
132,6.60058069229126,0.9661500314698017,132000.0,2.774888515472412,0.8372149446911131
133,6.567248344421387,0.9654608610797858,133000.0,2.8176398277282715,0.8369118036066935
134,6.3702473640441895,0.9700033813593659,134000.0,2.709535598754883,0.8409825720476194
135,6.532724380493164,0.9620880330688387,135000.0,2.8937125205993652,0.8461107151074232
136,6.430221080780029,0.9601161103725852,136000.0,2.976715087890625,0.8398332054995126
137,6.306704998016357,0.9662266899129734,137000.0,2.7414863109588623,0.8416109162019751
138,6.503750801086426,0.9633581305693469,138000.0,2.923550605773926,0.8452697442895787
139,6.3065056800842285,0.9685612768932896,139000.0,2.655728340148926,0.8438042784551019
140,6.5108466148376465,0.9666103576399794,140000.0,2.716649055480957,0.8451138410421709
141,6.269749641418457,0.9671700448069839,141000.0,2.751051187515259,0.847189993226645
142,6.3843560218811035,0.9650712850798039,142000.0,2.8351714611053467,0.8415106651501135
143,6.300235271453857,0.9618447707001714,143000.0,2.9018659591674805,0.8441959807141339
144,6.3652567863464355,0.9716010630181697,144000.0,2.5210909843444824,0.8453713230426861
145,6.3471360206604,0.9639741589724996,145000.0,2.8240981101989746,0.8464784452244647
146,6.342316627502441,0.9660477040971941,146000.0,2.812352418899536,0.8461265685719863
147,6.484494686126709,0.9667507578518312,147000.0,2.7793118953704834,0.8407058838028215
148,6.504918098449707,0.9638359556160515,148000.0,2.9026505947113037,0.846231094199456
149,6.535325527191162,0.9657656202794109,149000.0,2.7057549953460693,0.8467150300481064
150,6.435698509216309,0.9646809660264987,150000.0,2.7362892627716064,0.8454656088465758
151,6.345530986785889,0.9658433858456172,151000.0,2.887583017349243,0.8436130679156
152,6.506376266479492,0.9681572840971066,152000.0,2.745173215866089,0.8422646452926404
153,6.455302715301514,0.9674487966275527,153000.0,2.7833216190338135,0.8422417320970643
154,6.448609828948975,0.9661902587178433,154000.0,2.863279104232788,0.8445613402703885
155,6.512514114379883,0.9641747087448305,155000.0,2.758190870285034,0.8432332477457789
156,6.46823263168335,0.9700974343518646,156000.0,2.666170120239258,0.8394880245827455
157,6.624856948852539,0.9659951260063138,157000.0,2.8669326305389404,0.8413955058847064
158,6.178964138031006,0.9641195927494728,158000.0,2.841965913772583,0.8453428165351384
159,6.423030376434326,0.955314035564447,159000.0,3.1854686737060547,0.8451196193725046
160,6.425165176391602,0.9698166331905261,160000.0,2.6002840995788574,0.8423635195503566
161,6.318498134613037,0.9679563892864304,161000.0,2.740650177001953,0.8424206741947845
162,6.706776142120361,0.9697150735958205,162000.0,2.650676727294922,0.8392399086810909
163,6.377769470214844,0.9687800747410975,163000.0,2.6520509719848633,0.8416002632972857
164,6.3384833335876465,0.9647334714043044,164000.0,2.924316644668579,0.8392595937757
165,6.30686092376709,0.9658559346570902,165000.0,2.8437485694885254,0.8407955394780545
166,6.461772441864014,0.9661073600780307,166000.0,2.6838674545288086,0.8443097742015219
167,6.307872772216797,0.9708679994930176,167000.0,2.6560935974121094,0.8460145335219513
168,6.280566692352295,0.967822335954998,168000.0,2.805811643600464,0.8437620784235946
169,6.376668930053711,0.9640757667981457,169000.0,2.866542339324951,0.845055705661664
170,6.423192501068115,0.9651802643933294,170000.0,2.882291316986084,0.8414545600898716
171,6.4307451248168945,0.9652887967137271,171000.0,2.8531901836395264,0.8459750361630619
172,6.332183837890625,0.967737943136819,172000.0,2.6286840438842773,0.8460770612321104
173,6.470277309417725,0.9647672482514598,173000.0,2.8090124130249023,0.8429444282558121
174,6.257658958435059,0.9687901166506417,174000.0,2.6237704753875732,0.8488333728241572
175,6.361437797546387,0.9664152598077312,175000.0,2.758692979812622,0.8422297830012087
176,6.488289833068848,0.9659717473751982,176000.0,2.8799240589141846,0.8429658875715569
177,6.354814052581787,0.9681008785959976,177000.0,2.6703782081604004,0.848254898658239
178,6.482532978057861,0.9706084226930355,178000.0,2.532402515411377,0.8398750261412316
179,6.358842372894287,0.9621536711587063,179000.0,2.944905996322632,0.8426923293014802
180,6.440263271331787,0.9685034431557199,180000.0,2.648818016052246,0.8405360583391646
181,6.504891395568848,0.9712098712125128,181000.0,2.5084335803985596,0.8430450582953416
182,6.480624675750732,0.9723893842641919,182000.0,2.5567429065704346,0.8432515407127706
183,6.528038501739502,0.9679956761699998,183000.0,2.725602149963379,0.8437978648364808
184,6.353924751281738,0.9629746719539583,184000.0,2.8264756202697754,0.8460739244943859
185,6.498142719268799,0.9727049563883263,185000.0,2.4745516777038574,0.8429500208996472
186,6.427658557891846,0.9677147354875204,186000.0,2.6728577613830566,0.8400853485816366
187,6.421952724456787,0.9695589413487671,187000.0,2.627695083618164,0.8421042482739758
188,6.490332126617432,0.9708587933842211,188000.0,2.490586757659912,0.8428977688050362
189,6.521888732910156,0.9704686346698704,189000.0,2.601623296737671,0.8427285910963014
190,6.4402689933776855,0.9633965174785393,190000.0,2.9150736331939697,0.8436101076572231
191,6.465083122253418,0.9682304755689796,191000.0,2.7660763263702393,0.8360079495226305
192,6.583203315734863,0.9684978735730315,192000.0,2.5830931663513184,0.8420673303551504
193,6.4962873458862305,0.9682488928178575,193000.0,2.713582992553711,0.8392180248786156
194,6.445724964141846,0.9707509854887567,194000.0,2.6693830490112305,0.8417172530138631
195,6.3602142333984375,0.970480032402098,195000.0,2.733978271484375,0.8448409750385835
196,6.44309139251709,0.9665816453863668,196000.0,2.6490325927734375,0.8424137664366963
197,6.4842400550842285,0.968376043431436,197000.0,2.6614370346069336,0.8431731968288683
198,6.595788955688477,0.9693657079344167,198000.0,2.623135566711426,0.8345847116122056
199,6.423264503479004,0.9698094076037367,199000.0,2.610870361328125,0.8396425149049896
200,6.342704772949219,0.9689848976175649,200000.0,2.631927967071533,0.8422148124068024
201,6.592195987701416,0.973585267847485,201000.0,2.528887987136841,0.8400232119922628
202,6.492157459259033,0.9673359004629262,202000.0,2.6829183101654053,0.8386047134792346
203,6.559722423553467,0.9714078159485643,203000.0,2.5753579139709473,0.8386965584523036
204,6.434779167175293,0.9690391885023856,204000.0,2.663482189178467,0.8415442589871828
205,6.469921588897705,0.9710807815908514,205000.0,2.562253952026367,0.8377845426574368
206,6.418494701385498,0.9704029858373603,206000.0,2.6609601974487305,0.8428251155223283
207,6.444234848022461,0.9674075759356083,207000.0,2.6996657848358154,0.8409428311050665
208,6.458672046661377,0.9693481453441443,208000.0,2.637805461883545,0.8378382300848289
209,6.394311904907227,0.974324610581516,209000.0,2.4460299015045166,0.8429700573103572
210,6.58026123046875,0.9666715315373182,210000.0,2.7914516925811768,0.838932023711109
211,6.447659015655518,0.9686107532300878,211000.0,2.516993761062622,0.8429871636282522
212,6.608826637268066,0.972036625934207,212000.0,2.6031503677368164,0.8377415467345036
213,6.505392551422119,0.9705539062588072,213000.0,2.562903881072998,0.8402833264990137
214,6.439295291900635,0.9716073561922155,214000.0,2.541351318359375,0.8439157131432783
215,6.487673759460449,0.9692000065046483,215000.0,2.619786262512207,0.8444783701094266
216,6.371339321136475,0.9707548045406256,216000.0,2.590954542160034,0.8426306371964186
217,6.4435038566589355,0.9710106757969841,217000.0,2.615086317062378,0.8386940005884451
218,6.600430011749268,0.9698021311515974,218000.0,2.5808448791503906,0.8390285378084736
219,6.391876220703125,0.9689357843461893,219000.0,2.7472662925720215,0.8386389049428504
220,6.496525287628174,0.9730243596883986,220000.0,2.6168298721313477,0.8399285821590939
221,6.5370683670043945,0.9675714721447233,221000.0,2.728930950164795,0.8369112218379204
222,6.625337600708008,0.9678517666524773,222000.0,2.6803903579711914,0.837437224913219
223,6.458674907684326,0.9714580620220487,223000.0,2.57074236869812,0.8385233607242716
224,6.495469570159912,0.9659486558022439,224000.0,2.833848476409912,0.8386562397582199
225,6.570060729980469,0.9661275604042724,225000.0,2.688903331756592,0.8430799058687072
226,6.45120906829834,0.9646161491019224,226000.0,2.855130195617676,0.8424659766132996
227,6.532470226287842,0.9734424130551657,227000.0,2.487365245819092,0.8365037519950904
228,6.6092400550842285,0.9669472696656863,228000.0,2.7398829460144043,0.8417013132397965
229,6.428933143615723,0.9692150325390585,229000.0,2.6507039070129395,0.8406707423474642
230,6.447488307952881,0.971874450723514,230000.0,2.4413986206054688,0.8425288859482112
231,6.469611644744873,0.9729913620078462,231000.0,2.5713279247283936,0.8425547030650947
232,6.611780166625977,0.964360549507483,232000.0,2.8230140209198,0.8396371150491001
233,6.525887489318848,0.9697538768012408,233000.0,2.6260721683502197,0.8430463024728533
234,6.524810314178467,0.9675690208112051,234000.0,2.7358176708221436,0.8381663999116635
235,6.500476360321045,0.9719703141633751,235000.0,2.5022428035736084,0.8386909287059753
236,6.526752948760986,0.9714023193531661,236000.0,2.505216121673584,0.8427606951471969
237,6.5862250328063965,0.9719253997731007,237000.0,2.4897491931915283,0.8387431110777007
238,6.5901689529418945,0.9685620532875534,238000.0,2.7249221801757812,0.8381662100741567
239,6.491130352020264,0.9690159506308728,239000.0,2.6041603088378906,0.8445222444100613
240,6.4272966384887695,0.9661488414358808,240000.0,2.7170016765594482,0.8428681809038403
241,6.596338748931885,0.9751723730978771,241000.0,2.3536667823791504,0.8415793208209864
242,6.440413475036621,0.9741940288492255,242000.0,2.406130075454712,0.8426583779878047
243,6.529256343841553,0.9753749909701818,243000.0,2.393463134765625,0.8371037274222244
244,6.5782084465026855,0.9698737837405687,244000.0,2.6588950157165527,0.8407912598903552
245,6.521416664123535,0.9640097172872168,245000.0,2.6645359992980957,0.8424145010723708
246,6.518556118011475,0.9658234387004107,246000.0,2.7097811698913574,0.8422057118210596
247,6.403666019439697,0.9746860856940843,247000.0,2.379744052886963,0.8437438808329085
248,6.492390155792236,0.9706516779112344,248000.0,2.5987629890441895,0.8447667780131256
249,6.644380569458008,0.965253677319619,249000.0,2.73948335647583,0.8401064667544121
250,6.652198314666748,0.9623622315563111,250000.0,2.958775043487549,0.8418503398888192
251,6.566702365875244,0.9700141367743171,251000.0,2.566840171813965,0.8386013951973199
252,6.5972490310668945,0.9673069088851582,252000.0,2.5905866622924805,0.8392842652091542
253,6.552485942840576,0.9710010400802059,253000.0,2.6340255737304688,0.8381602131183823
254,6.623146057128906,0.971332962339002,254000.0,2.494908571243286,0.8367823792676564
255,6.476323127746582,0.9738862875664064,255000.0,2.415705680847168,0.8432646684947391
256,6.571115016937256,0.967090270935061,256000.0,2.7480645179748535,0.8405318983834844
257,6.4889607429504395,0.9703483194754635,257000.0,2.629427433013916,0.8374394952846871
258,6.555059432983398,0.9701094210631992,258000.0,2.590898275375366,0.8408687909193401
259,6.701301574707031,0.969027863029346,259000.0,2.658679246902466,0.8361309437737295
260,6.682337284088135,0.9673141062193636,260000.0,2.727959394454956,0.8374584050665109
261,6.571403503417969,0.971185557053699,261000.0,2.6453967094421387,0.8412866073719946
262,6.59660530090332,0.9700790127152698,262000.0,2.636171817779541,0.8433186024333762
263,6.617635250091553,0.971863041306753,263000.0,2.5472521781921387,0.8403976088821588
264,6.65974235534668,0.9657900866788135,264000.0,2.726871967315674,0.8373445239675846
265,6.546205043792725,0.9719242614335623,265000.0,2.5436744689941406,0.8427212805899333
266,6.527876853942871,0.9715377252529191,266000.0,2.492725133895874,0.8401982437889802
267,6.517837047576904,0.9671884854039706,267000.0,2.678750514984131,0.8392861681244262
268,6.692648410797119,0.9716924376742369,268000.0,2.5601460933685303,0.8348145276743585
269,6.526150226593018,0.9738585680312727,269000.0,2.4399638175964355,0.8401711611625213
270,6.636298179626465,0.9678241943290703,270000.0,2.738708257675171,0.8397606853038077
271,6.635350704193115,0.9664929901732924,271000.0,2.7726430892944336,0.8345846732080687
272,6.764989852905273,0.973610533584371,272000.0,2.5204625129699707,0.8376066850628928
273,6.66879415512085,0.9740952290647192,273000.0,2.382734775543213,0.8338153772498276
274,6.602933406829834,0.9718460938915047,274000.0,2.5033321380615234,0.8391784880271173
275,6.566152572631836,0.9714169261808,275000.0,2.61535906791687,0.8396012220461637
276,6.61522102355957,0.9715242840596702,276000.0,2.496870756149292,0.8352397492298058
277,6.632436752319336,0.9692846112392576,277000.0,2.6574957370758057,0.8365993483173944
278,6.554011344909668,0.9702641239865698,278000.0,2.614010810852051,0.8374590620489285
279,6.587247371673584,0.9715098378441505,279000.0,2.629117727279663,0.841499178837556
280,6.5506367683410645,0.972614479301042,280000.0,2.5911002159118652,0.8401847962864312
281,6.494026184082031,0.9681491337408396,281000.0,2.7246127128601074,0.8419871727100882
282,6.576828479766846,0.9719893390600667,282000.0,2.5363657474517822,0.8392423830994318
283,6.61224365234375,0.9688590076946316,283000.0,2.6091339588165283,0.8407995489488105
284,6.67069673538208,0.9726698105462636,284000.0,2.502044916152954,0.8402270851646919
285,6.673198223114014,0.9715194686766588,285000.0,2.5992467403411865,0.8386334798696751
286,6.652775764465332,0.9725945070304532,286000.0,2.507830858230591,0.8391506665098993
287,6.596038341522217,0.9671197179224207,287000.0,2.7407333850860596,0.8403858534635815
288,6.739782810211182,0.9718016026403749,288000.0,2.5452799797058105,0.839303542398306
289,6.496877670288086,0.9725052201271241,289000.0,2.5228610038757324,0.8420359279416207
290,6.625310897827148,0.9763044138500873,290000.0,2.424373149871826,0.8384908311535977
291,6.705353260040283,0.9728919297402636,291000.0,2.547689199447632,0.8383884367263634
292,6.603929042816162,0.9730926914783286,292000.0,2.5556204319000244,0.8376934525728681
293,6.662336826324463,0.9683738709366523,293000.0,2.727466583251953,0.8383119692257861
294,6.64115047454834,0.9680584710279501,294000.0,2.642030954360962,0.840603899064278
295,6.529210090637207,0.9700242654345141,295000.0,2.64884352684021,0.8387966713111722
296,6.605234146118164,0.9730587676118941,296000.0,2.4711647033691406,0.8355251275682726
297,6.6508989334106445,0.9679919131392416,297000.0,2.670103073120117,0.8400662723552238
298,6.578057765960693,0.9731142124008597,298000.0,2.5391032695770264,0.8409896953950169
299,6.685521125793457,0.9727648744481535,299000.0,2.5254292488098145,0.8370090569898202
300,6.726676940917969,0.9765004523238092,300000.0,2.376335859298706,0.8388310112199303
301,6.667365550994873,0.9762462152089685,301000.0,2.2995777130126953,0.8380453834828121
302,6.609041213989258,0.9707877906191341,302000.0,2.539052724838257,0.8409207727774926
303,6.676139831542969,0.9727064011182264,303000.0,2.5411038398742676,0.8383382090170974
304,6.437831401824951,0.9678118954809661,304000.0,2.7431881427764893,0.8436285673488438
305,6.540611743927002,0.976602514121817,305000.0,2.3722009658813477,0.8429589337022717
306,6.639710903167725,0.9734701914877162,306000.0,2.4898343086242676,0.8369848337967913
307,6.744328498840332,0.9754269333503899,307000.0,2.418971538543701,0.8375927847116943
308,6.623429298400879,0.9690019717428939,308000.0,2.552915096282959,0.8373694408845103
309,6.534047603607178,0.9716925929208399,309000.0,2.53963303565979,0.8398921284216431
310,6.639127254486084,0.9673259920423196,310000.0,2.6962592601776123,0.8385292145954938
311,6.828636169433594,0.9728628015850316,311000.0,2.5454916954040527,0.8338411393637708
312,6.648688793182373,0.9731234016490083,312000.0,2.495527744293213,0.8381202116901173
313,6.602354049682617,0.9755599431505181,313000.0,2.3856098651885986,0.8414808970634339
314,6.679452896118164,0.9716820126380529,314000.0,2.545560598373413,0.8380139034616693
315,6.855849742889404,0.9727422831461515,315000.0,2.4672064781188965,0.8371676390682319
316,6.662120342254639,0.9661633868772449,316000.0,2.9064714908599854,0.834647894126869
317,6.665358543395996,0.9752683688337718,317000.0,2.285954236984253,0.8376278029447424
318,6.598421573638916,0.972478763366265,318000.0,2.5895261764526367,0.8371245200065608
319,6.640648365020752,0.9728816989506904,319000.0,2.4792568683624268,0.8359483754058893
320,6.653110504150391,0.9650307374201994,320000.0,2.801002025604248,0.8379425532177863
321,6.628390789031982,0.9761502887890279,321000.0,2.3394296169281006,0.8396061892513875
322,6.663659572601318,0.9694364032577157,322000.0,2.653374671936035,0.8407965208280576
323,6.549958229064941,0.975136423936714,323000.0,2.447246551513672,0.8400622525260757
324,6.633639335632324,0.9756453244588297,324000.0,2.358029365539551,0.8436525772248907
325,6.65548849105835,0.9759147522084978,325000.0,2.367952346801758,0.8373852037223315
326,6.625331401824951,0.9705146860876863,326000.0,2.5488650798797607,0.8400327149987553
327,6.60942268371582,0.9753831595274722,327000.0,2.412912130355835,0.8413065290168522
328,6.775837421417236,0.9737454387461472,328000.0,2.5613603591918945,0.8383150345402604
329,6.671359062194824,0.9700942652891554,329000.0,2.6022982597351074,0.837464439132534
330,6.742691993713379,0.9635472290862032,330000.0,2.8246304988861084,0.8379752945228209
331,6.764703750610352,0.9724748824539591,331000.0,2.4768030643463135,0.8383522913591912
332,6.6637067794799805,0.9696954152299169,332000.0,2.566497564315796,0.8356639096865024
333,6.672109603881836,0.9723504745940139,333000.0,2.5774588584899902,0.8349810853788239
334,6.685236930847168,0.9763015085691632,334000.0,2.309455156326294,0.8378110013799924
335,6.667762756347656,0.966175797947457,335000.0,2.7571473121643066,0.8351508873030611
336,6.772907733917236,0.9744203509707872,336000.0,2.496428966522217,0.8351932011579895
337,6.71150016784668,0.9741675348665148,337000.0,2.410991668701172,0.832946598118033
338,6.830580234527588,0.9739598268400351,338000.0,2.459075927734375,0.8354263695325894
339,6.722462177276611,0.9738867837800953,339000.0,2.448071002960205,0.8365741750617083
340,6.695113658905029,0.9735839078741162,340000.0,2.450007200241089,0.8399669038777959
341,6.715431213378906,0.9704838856236899,341000.0,2.514068603515625,0.8395785736512508
342,6.712788105010986,0.9737665173753305,342000.0,2.5224647521972656,0.8375165000862296
343,6.729634761810303,0.9708037498242365,343000.0,2.5305426120758057,0.839913621813526
344,6.640341758728027,0.9717901934726586,344000.0,2.5415148735046387,0.8364844153820686
