,Cor_is,test_RMSE,Cor_train,training_RMSE,Iteration
63,0.8601024993618125,6.786283493041992,0.9713285722369244,2.5742013454437256,63000.0
64,0.8580625730430005,6.747495174407959,0.972965747765912,2.546882390975952,64000.0
65,0.853988088951211,6.962076663970947,0.9712968380921219,2.508776903152466,65000.0
66,0.856538885636195,7.209961414337158,0.972573336165071,2.528204917907715,66000.0
67,0.8567798847079446,6.860794544219971,0.9754914550788967,2.4074912071228027,67000.0
68,0.8508234190501525,7.039682865142822,0.9708265029555382,2.5530197620391846,68000.0
69,0.8519965417769291,6.912143707275391,0.9732951468091313,2.480755090713501,69000.0
70,0.8535048966637521,7.021241664886475,0.9763498837354943,2.307126998901367,70000.0
71,0.8478713451037945,7.11032247543335,0.9745819975507012,2.34744930267334,71000.0
72,0.854979653151982,7.046483516693115,0.9717156023313896,2.4753527641296387,72000.0
73,0.8574960302866784,6.870944976806641,0.9716170310228828,2.475600004196167,73000.0
74,0.8545854876882891,7.149417877197266,0.9723701738095635,2.5923609733581543,74000.0
75,0.8539345583734749,7.064395427703857,0.9775302843205441,2.292428731918335,75000.0
76,0.856390013240711,6.710714817047119,0.9783221506411479,2.2548062801361084,76000.0
77,0.8559703758147927,6.850308418273926,0.9730021703339393,2.4584810733795166,77000.0
78,0.8468583470386124,7.073382377624512,0.9768390072161736,2.2727155685424805,78000.0
79,0.8533040181678905,6.984017372131348,0.9778704674121758,2.2437994480133057,79000.0
80,0.8448036874037758,7.038666248321533,0.9719225731388763,2.553185224533081,80000.0
81,0.8521037369945633,6.917482852935791,0.9752579115963121,2.42771053314209,81000.0
82,0.852910318712466,6.924936771392822,0.9748651841040434,2.3858494758605957,82000.0
83,0.8518263553948346,6.891901016235352,0.9798025668007828,2.1935529708862305,83000.0
84,0.8485684247041546,7.103800296783447,0.9787121345681672,2.266561985015869,84000.0
85,0.8495688482343797,6.944563388824463,0.9722169633492762,2.4410126209259033,85000.0
86,0.848671215353986,7.061652183532715,0.977446145214939,2.2760095596313477,86000.0
87,0.846818754834905,7.001519680023193,0.9768759095785612,2.274230480194092,87000.0
88,0.849747787353398,7.23884391784668,0.9772239874185593,2.2743382453918457,88000.0
89,0.8499330397122974,6.819028854370117,0.9784488570397639,2.2672219276428223,89000.0
90,0.8470560579010762,6.972034931182861,0.9768376238623931,2.331806182861328,90000.0
91,0.8483116614317735,6.82263708114624,0.9764732716418562,2.382990598678589,91000.0
92,0.8450876429329323,7.093404769897461,0.9790726506160277,2.168120861053467,92000.0
93,0.8489511656877949,6.839946746826172,0.976937212879069,2.376593589782715,93000.0
94,0.852950127188204,6.9764790534973145,0.9772223243633328,2.3279480934143066,94000.0
95,0.849515582857371,6.948559761047363,0.9734901392662171,2.4270243644714355,95000.0
96,0.848082848638237,6.988463401794434,0.9742614643692727,2.3754889965057373,96000.0
97,0.8524382044484299,6.6697001457214355,0.9756693604759328,2.348865509033203,97000.0
98,0.8463125176123285,6.967983722686768,0.9774196008607442,2.1438043117523193,98000.0
99,0.8512424266286129,6.860639572143555,0.9723047585387161,2.5632991790771484,99000.0
100,0.8509401035728259,6.989002704620361,0.9766532284046588,2.364640712738037,100000.0
101,0.8499995529023374,6.981735706329346,0.9739600345413387,2.3826730251312256,101000.0
102,0.8510317183980253,6.974630832672119,0.9755340196907274,2.3134632110595703,102000.0
103,0.8470986729158264,7.089560031890869,0.9778761398373373,2.2953503131866455,103000.0
104,0.8529909474620933,6.841118812561035,0.9806838529513727,2.106450319290161,104000.0
105,0.8488507324096193,6.9522809982299805,0.9759006180724098,2.2832565307617188,105000.0
106,0.8510689796695631,7.0706586837768555,0.9789063717049461,2.166093111038208,106000.0
107,0.8492663399342812,6.929693698883057,0.9795645767869446,2.240281105041504,107000.0
108,0.8445176765712712,7.09767484664917,0.9785233172097035,2.2251529693603516,108000.0
109,0.849072565176975,6.8216400146484375,0.9788995618722572,2.3076937198638916,109000.0
110,0.845236190531282,7.003167629241943,0.9805729413765937,2.130354642868042,110000.0
111,0.8435870288273933,7.044127941131592,0.9773656476663758,2.2595877647399902,111000.0
112,0.8432401666578553,7.117208003997803,0.975947531693073,2.2647411823272705,112000.0
113,0.842678851904505,7.119514465332031,0.9785682838267702,2.276446580886841,113000.0
114,0.8478265352293273,6.933864593505859,0.9749432397113099,2.3236470222473145,114000.0
115,0.8453983175630616,7.093977451324463,0.9766867771513311,2.296388626098633,115000.0
116,0.8443756854535134,7.141519546508789,0.977118828800059,2.2478830814361572,116000.0
117,0.8459131027558332,6.969152927398682,0.9761731860160168,2.2529456615448,117000.0
118,0.8413113749788631,7.0260090827941895,0.977354466186847,2.2791433334350586,118000.0
119,0.8445180956883751,7.246490955352783,0.9733140304440934,2.442579746246338,119000.0
120,0.8423864238257672,7.177659034729004,0.9760674699044072,2.2486891746520996,120000.0
121,0.8426989465823275,7.0251569747924805,0.979001158237712,2.1380455493927,121000.0
122,0.8435936523476532,7.184154987335205,0.9793700593959521,2.2862648963928223,122000.0
123,0.8435186344698989,7.174511432647705,0.9797916786604083,2.184451103210449,123000.0
124,0.8467613154454902,7.014369964599609,0.9801401002989553,2.1489617824554443,124000.0
125,0.8420424321641065,7.177082538604736,0.9771422204862141,2.259514331817627,125000.0
126,0.845139591936609,7.017033576965332,0.9793837808497603,2.1422762870788574,126000.0
127,0.8394977300422712,7.139425754547119,0.9786889096526743,2.1889076232910156,127000.0
128,0.8421880744425377,7.043406963348389,0.9793870004775783,2.1524832248687744,128000.0
129,0.8407542912680565,7.167989730834961,0.9843015642327587,1.9312798976898193,129000.0
130,0.8386118587045164,7.313199043273926,0.9818315690617777,2.049813747406006,130000.0
131,0.839670765793987,7.1583428382873535,0.9795409380001913,2.170916795730591,131000.0
132,0.8365835633765656,7.2296295166015625,0.9809808721453112,2.0669097900390625,132000.0
133,0.83947021922975,7.059298992156982,0.9803396779988442,2.135864496231079,133000.0
134,0.8416265526710066,6.97488260269165,0.9757521179725515,2.324836254119873,134000.0
135,0.8407723389244807,7.072289943695068,0.9799178192550148,2.1304287910461426,135000.0
136,0.8448259735780851,6.972716808319092,0.9781712729245021,2.2451395988464355,136000.0
137,0.8427990136948238,7.021405220031738,0.9788384098897723,2.2299954891204834,137000.0
138,0.8415384400289674,7.038336753845215,0.9808275860635519,2.1070799827575684,138000.0
139,0.8421228851887049,7.170612335205078,0.979940653328328,2.106170892715454,139000.0
140,0.8401372737452987,7.019434928894043,0.9800619086772393,2.0894064903259277,140000.0
141,0.8444859992702317,6.928221225738525,0.976064490902602,2.3406777381896973,141000.0
142,0.8427853330653827,7.073652744293213,0.9791140828917337,2.1853866577148438,142000.0
143,0.8423661659780277,7.059831619262695,0.978491478113744,2.2228574752807617,143000.0
144,0.839012723237347,7.194674968719482,0.9798751402662301,2.1640655994415283,144000.0
145,0.8412251671302013,7.083345890045166,0.9775720903096841,2.226148843765259,145000.0
146,0.8385518907628957,7.195568084716797,0.983221392577561,2.0085692405700684,146000.0
147,0.8396279077990728,7.063675403594971,0.9813105642515538,1.9768279790878296,147000.0
148,0.8380382968377826,7.101786136627197,0.980984790710173,2.053151845932007,148000.0
149,0.8411296029691309,7.013390064239502,0.9802705681096665,2.204209089279175,149000.0
150,0.8388222171883023,7.092525482177734,0.979588512966739,2.1752212047576904,150000.0
151,0.8413362610202635,7.123902797698975,0.9805368912332879,2.1191141605377197,151000.0
152,0.838192869799149,7.288039207458496,0.9809748042012164,2.1026856899261475,152000.0
153,0.8372005930541214,7.068063259124756,0.9805269738468221,2.0840461254119873,153000.0
154,0.8381439882452467,6.963285446166992,0.9804732266792402,2.1297547817230225,154000.0
155,0.8441828303558502,7.043021202087402,0.9788739950827559,2.1450607776641846,155000.0
156,0.8374414498120654,7.195653915405273,0.9789364862851622,2.1394197940826416,156000.0
157,0.8375929860097358,7.186264991760254,0.980919083589366,2.0766282081604004,157000.0
158,0.8406211432346813,6.977451324462891,0.9794044594461006,2.208521842956543,158000.0
159,0.8382356520789,7.030637264251709,0.9771374629961733,2.2694194316864014,159000.0
160,0.8428461935907902,6.987060070037842,0.9798463404327598,2.1466739177703857,160000.0
161,0.8369506147616994,7.197498321533203,0.9810750036306691,2.144468307495117,161000.0
162,0.8381556211213401,7.05518913269043,0.976523778449014,2.288166046142578,162000.0
163,0.8386636097566468,7.228666305541992,0.983582253660566,2.021583080291748,163000.0
164,0.8402482426887737,6.953790187835693,0.9812443859244184,2.1098315715789795,164000.0
165,0.8365100436328408,7.15142297744751,0.9827865749121864,2.0466294288635254,165000.0
166,0.8359926784634473,6.9746551513671875,0.981702661668263,2.075599431991577,166000.0
167,0.8407223397431252,7.076645851135254,0.978975572856481,2.2591145038604736,167000.0
168,0.8376015840556501,6.9449028968811035,0.9810906045572341,2.1003029346466064,168000.0
169,0.835387975645457,7.0323262214660645,0.9830221952447169,1.9958317279815674,169000.0
170,0.8405703899312158,7.012362480163574,0.9808018893269399,2.0521624088287354,170000.0
171,0.835807128109545,7.018727779388428,0.9834050546422071,2.024491548538208,171000.0
172,0.8367550740041322,7.091651439666748,0.9834382560577722,2.005258083343506,172000.0
173,0.8376809859356024,7.162691116333008,0.9835229329432218,1.976759910583496,173000.0
174,0.8358303852177955,7.131339073181152,0.9837137993785193,1.9584949016571045,174000.0
175,0.8416351909468033,6.861032485961914,0.9822313294736532,2.0746397972106934,175000.0
176,0.8350027842401873,7.127360820770264,0.9804156383758841,2.158365488052368,176000.0
177,0.8348246991963987,6.959693431854248,0.980378397676273,2.1233856678009033,177000.0
178,0.8375545856816708,7.124146938323975,0.9829351309322819,1.9589403867721558,178000.0
179,0.8356318927684928,7.117548942565918,0.9779089614984194,2.170034408569336,179000.0
180,0.837445161324263,7.175166130065918,0.9834701255546361,1.955335259437561,180000.0
181,0.8397718976339615,7.078575611114502,0.9839942020793325,1.9166018962860107,181000.0
182,0.8385245749113907,7.206692218780518,0.9811535874233509,2.080213785171509,182000.0
183,0.8378686135239926,6.95329475402832,0.9834757417176152,1.992480754852295,183000.0
184,0.8365142252789397,7.083919048309326,0.9811204996429923,2.045239210128784,184000.0
185,0.8350065939128832,7.164022922515869,0.9840690513016266,1.9429547786712646,185000.0
186,0.8351935513059758,7.156302452087402,0.983621969388975,1.996803641319275,186000.0
187,0.8403385105397837,7.037556171417236,0.980619970661308,2.0930676460266113,187000.0
188,0.8381564109496005,7.288821697235107,0.9808997509357105,2.120537757873535,188000.0
189,0.8352596274447041,7.264291286468506,0.9804298896777398,2.116533041000366,189000.0
190,0.8385294927462483,7.0912981033325195,0.9807012737406964,2.086669445037842,190000.0
191,0.8397262267590158,7.205288410186768,0.9836918607354048,1.953031301498413,191000.0
192,0.8354100673065862,7.049919605255127,0.9824533824444501,2.0623958110809326,192000.0
193,0.8402303293612616,7.066547870635986,0.9825868271182305,2.0111818313598633,193000.0
194,0.8389042542914208,6.953451633453369,0.9818613819903557,2.0961873531341553,194000.0
195,0.8366737329910577,6.922634601593018,0.9807244708012048,2.113297700881958,195000.0
196,0.834307513689606,7.1666107177734375,0.9819271795476873,1.9607161283493042,196000.0
197,0.8349854114278082,7.048314571380615,0.9814723751207198,2.0029678344726562,197000.0
198,0.838899633240518,7.017862796783447,0.981450274679019,2.004879951477051,198000.0
199,0.8358481987201328,7.017538070678711,0.9806899321015041,2.0464022159576416,199000.0
200,0.8329062187405696,7.066274166107178,0.9822526759363143,2.005547046661377,200000.0
201,0.8354985728689363,6.951233386993408,0.9837271753985264,1.9267882108688354,201000.0
202,0.8346832734950871,7.225351810455322,0.9817220290784223,2.0263664722442627,202000.0
203,0.8385265777636822,7.0487823486328125,0.9808540038985687,2.1056315898895264,203000.0
204,0.8388472883368534,7.077620029449463,0.9827265995892417,2.0330634117126465,204000.0
205,0.8338224266880695,7.1570539474487305,0.9810131373520155,2.030285596847534,205000.0
206,0.8363393757801703,6.961460113525391,0.9826412009058562,2.0376744270324707,206000.0
207,0.8343803806525627,7.119349479675293,0.9794371561780169,2.2236833572387695,207000.0
208,0.8348563510875944,7.204018592834473,0.9845917262552499,1.9114983081817627,208000.0
209,0.8355365170056899,7.239285469055176,0.9847751394624564,1.9101296663284302,209000.0
210,0.8339740819730029,7.187822341918945,0.9793628621017437,2.1517906188964844,210000.0
211,0.835539214171314,7.100808620452881,0.984726406789351,1.8771432638168335,211000.0
212,0.8335325834680638,6.9930572509765625,0.9805474607617551,2.060105562210083,212000.0
213,0.8300713585305804,7.108184337615967,0.9835174752415149,1.9367396831512451,213000.0
214,0.8324538920211825,7.099007606506348,0.9842358811629319,1.8685991764068604,214000.0
215,0.8328618474988878,7.0992913246154785,0.9852394072471576,1.82416832447052,215000.0
216,0.8366337573945141,6.936594486236572,0.981090961643884,2.116947650909424,216000.0
217,0.8361369868445757,6.959466457366943,0.9820119062530328,2.074099540710449,217000.0
218,0.8354976334172525,7.101726531982422,0.9804513939368024,2.154850959777832,218000.0
219,0.8379242081374424,6.960391521453857,0.9840949695202209,1.9383057355880737,219000.0
220,0.8359413259231175,7.1046857833862305,0.9802868975229195,2.107520341873169,220000.0
221,0.8350020647196059,7.090517997741699,0.9831489291386678,1.9599751234054565,221000.0
222,0.833620384528243,7.107460021972656,0.9843284249169753,1.9283405542373657,222000.0
223,0.8348610584350271,7.136565685272217,0.9838059109054978,1.9528197050094604,223000.0
224,0.8336998118637307,7.141437530517578,0.9818157828579381,2.0147173404693604,224000.0
225,0.8343989004572872,7.172670364379883,0.9827713154059989,1.9622867107391357,225000.0
226,0.832961773514263,7.0843915939331055,0.9819772771694583,2.0065720081329346,226000.0
227,0.8323036395371769,7.164130687713623,0.9843072124726975,1.8141237497329712,227000.0
228,0.834454178912744,7.077920436859131,0.982889966360187,1.9421343803405762,228000.0
229,0.8331225891754758,7.061417579650879,0.9857858963630288,1.8964685201644897,229000.0
230,0.8324775211349003,7.112141132354736,0.9833771925366942,1.9754223823547363,230000.0
231,0.835194289346073,7.0685882568359375,0.9857387847536374,1.8423031568527222,231000.0
232,0.8318433353146463,7.102024555206299,0.984592936955744,1.8661431074142456,232000.0
233,0.8336192251944479,7.075193405151367,0.9850560065067423,1.9118093252182007,233000.0
234,0.8343492774452623,7.021347522735596,0.9844605052043796,1.8557395935058594,234000.0
235,0.8330838748478452,6.92435359954834,0.9861304111288183,1.823195457458496,235000.0
236,0.834078568491256,7.122627258300781,0.9853139876970991,1.851230263710022,236000.0
237,0.832092023935734,7.087889194488525,0.9828244569888356,2.0687882900238037,237000.0
238,0.8303626977246356,7.128931522369385,0.9816970797811853,2.0819895267486572,238000.0
239,0.8318452844737821,7.108208179473877,0.9846322252541098,1.9661558866500854,239000.0
240,0.8304428508550323,7.023073196411133,0.9847905550191819,1.8996620178222656,240000.0
241,0.8326193630955812,7.108842372894287,0.9830829819062868,1.9146758317947388,241000.0
242,0.8332379047309162,7.1189985275268555,0.9854721462495879,1.8211150169372559,242000.0
243,0.8340341579194102,7.108664035797119,0.9830190815578254,1.97105073928833,243000.0
244,0.8343196614462592,7.108212947845459,0.9846241230814624,1.8377649784088135,244000.0
245,0.8314751962735544,7.134637832641602,0.9853463075371908,1.885815143585205,245000.0
246,0.8329405923562093,7.103067874908447,0.9861966966013872,1.7404985427856445,246000.0
247,0.8303630565392462,7.159559726715088,0.9866795054390902,1.7701634168624878,247000.0
248,0.8306796465500806,7.0695648193359375,0.9826692660265176,2.0311107635498047,248000.0
249,0.8348907480392822,6.987497329711914,0.9842499752037561,1.9184073209762573,249000.0
250,0.8330288906264093,6.998652458190918,0.9816956005557582,2.0854525566101074,250000.0
251,0.8323473751080472,7.391747951507568,0.9839847803700684,1.9368149042129517,251000.0
252,0.8321986518080392,7.256444931030273,0.9800214174175067,2.076885461807251,252000.0
253,0.8303844755597812,7.202676296234131,0.9848332646586189,1.8820744752883911,253000.0
254,0.833457398541523,6.9881591796875,0.9843372822583856,1.8677541017532349,254000.0
255,0.8305471316783881,7.052454948425293,0.9855359940544638,1.871321678161621,255000.0
256,0.8301118841485235,7.080850124359131,0.9845361720798158,1.8514207601547241,256000.0
257,0.8312610854422625,7.096888065338135,0.982028563855405,2.0364394187927246,257000.0
258,0.8346153075501896,7.050135612487793,0.984984427417402,1.8705198764801025,258000.0
259,0.8291643711042094,7.091289043426514,0.9860905480674036,1.826392412185669,259000.0
260,0.8293652439902129,7.142497539520264,0.9851493587782038,1.8308916091918945,260000.0
261,0.8315845210491329,7.063088893890381,0.9849950723261616,1.8781185150146484,261000.0
262,0.8299103893375182,7.129559516906738,0.9843478784598519,1.9354417324066162,262000.0
263,0.8291352652120831,7.232877254486084,0.985653223359614,1.8265657424926758,263000.0
264,0.8290402527895055,6.929784297943115,0.9843968053553513,1.897303819656372,264000.0
265,0.8283557673437221,7.168439865112305,0.9864189103927465,1.74823796749115,265000.0
266,0.8257651161931623,7.314268112182617,0.9841434663940403,1.8477450609207153,266000.0
267,0.8247441247924503,7.215522289276123,0.986123724832822,1.774225115776062,267000.0
268,0.8295739075492875,7.112484455108643,0.9846042566864159,1.8262248039245605,268000.0
269,0.8276242570022492,7.161932468414307,0.9826672044148616,1.9913281202316284,269000.0
270,0.8258705923114918,7.297224998474121,0.9850077005113979,1.8923227787017822,270000.0
271,0.8296872255246098,7.20871114730835,0.9843398968075994,1.839976191520691,271000.0
272,0.8286135640225021,7.289442539215088,0.9836681819303587,1.8663374185562134,272000.0
273,0.8296476931293499,7.103091716766357,0.9867977874081434,1.7552000284194946,273000.0
274,0.8267933816651823,7.271831512451172,0.9863336172947587,1.7901959419250488,274000.0
275,0.8240748733283392,7.121181488037109,0.9858992592594055,1.747558832168579,275000.0
276,0.8273721138508479,7.27600622177124,0.9834547899161017,1.8980337381362915,276000.0
277,0.8265677004027161,7.2102742195129395,0.9854059251402335,1.820399284362793,277000.0
278,0.8279200014440817,7.226588726043701,0.9851759257629394,1.875126838684082,278000.0
279,0.8272146358444666,7.2397260665893555,0.9832232311502299,1.950187087059021,279000.0
280,0.827987131156446,7.246601104736328,0.9859738894227363,1.785441279411316,280000.0
281,0.8273030462900022,7.28315544128418,0.9802341992094034,2.057629108428955,281000.0
282,0.8273254198082709,7.236108779907227,0.9854063596478383,1.8136309385299683,282000.0
283,0.8259649513250604,7.294690132141113,0.984551220702703,1.9150500297546387,283000.0
284,0.826379773981781,7.3464460372924805,0.987695716128556,1.7512521743774414,284000.0
285,0.826655688111669,7.243985652923584,0.9877525985198751,1.7139579057693481,285000.0
286,0.8251678532263977,7.30076265335083,0.9849712906717467,1.897297739982605,286000.0
287,0.8244810434324242,7.267426490783691,0.9828600776973013,1.9814542531967163,287000.0
288,0.8279079485208113,7.388286590576172,0.9864161190919167,1.754162311553955,288000.0
289,0.8235868241205528,7.262441158294678,0.98362029347777,1.9107840061187744,289000.0
290,0.827001107993383,7.166679859161377,0.9856452503037298,1.7632815837860107,290000.0
291,0.8276760890622853,7.154949188232422,0.9871624641197808,1.7035104036331177,291000.0
292,0.8272054737431943,7.261474132537842,0.9852030265698665,1.8006494045257568,292000.0
293,0.8217456001490131,7.311588287353516,0.9880944180391004,1.69062340259552,293000.0
294,0.8231236827489367,7.1468505859375,0.984031811598677,1.831731915473938,294000.0
295,0.8254731920962247,7.4137067794799805,0.9846306737936165,1.921276330947876,295000.0
296,0.8208774999739569,7.221145153045654,0.9851366213657256,1.8729431629180908,296000.0
297,0.8246069664616821,7.277576446533203,0.9866983574037669,1.7506282329559326,297000.0
298,0.8248667077448028,7.175734519958496,0.985085095943439,1.8791799545288086,298000.0
299,0.8285441121786956,7.2000651359558105,0.9861109553583123,1.834129810333252,299000.0
300,0.8256385988949286,7.221323490142822,0.986458843873628,1.756591796875,300000.0
301,0.8277785955865171,7.281744003295898,0.9856651072216586,1.7981231212615967,301000.0
302,0.8276065975491629,7.163207054138184,0.9832251247000295,2.002382278442383,302000.0
303,0.8255563343887165,7.198191165924072,0.9860012295198981,1.8338619470596313,303000.0
304,0.8274845281181638,7.296694278717041,0.9866410332684991,1.7423137426376343,304000.0
305,0.8271817695569691,7.32993745803833,0.9868662183114183,1.7779452800750732,305000.0
306,0.8236255416185648,7.22665548324585,0.9877040400175664,1.7248589992523193,306000.0
307,0.8229167462160466,7.1712260246276855,0.9858768185682444,1.7531520128250122,307000.0
308,0.8240087076733844,7.3598175048828125,0.9880336375549381,1.6667147874832153,308000.0
309,0.8204412555115719,7.298336505889893,0.988154814872709,1.7193938493728638,309000.0
310,0.8233614510163835,7.614093780517578,0.9877600568868055,1.7369914054870605,310000.0
311,0.8299196261575136,7.237121105194092,0.9835568368438425,1.8608592748641968,311000.0
312,0.821544562637877,7.389781475067139,0.9868449274987704,1.7440537214279175,312000.0
313,0.8234784168940581,7.402653217315674,0.9872932553003846,1.72102952003479,313000.0
314,0.8203154187565463,7.477604389190674,0.9847376032789038,1.8539599180221558,314000.0
315,0.8283820462972444,7.263002872467041,0.9886976051123817,1.6432697772979736,315000.0
316,0.82501168219456,7.253122329711914,0.9846290449964051,1.8694475889205933,316000.0
317,0.8248484019376733,7.3887786865234375,0.9841082444514649,1.8913357257843018,317000.0
318,0.8270206779599779,7.268479347229004,0.9861863921469,1.7543699741363525,318000.0
319,0.8220478581465066,7.291712284088135,0.9868917177854472,1.7858415842056274,319000.0
320,0.8196423263697563,7.372725009918213,0.9882348538453254,1.6694787740707397,320000.0
321,0.8208864886369227,7.472853660583496,0.9860639962763138,1.8280349969863892,321000.0
322,0.8238959957832489,7.473844528198242,0.9855295805875397,1.7999465465545654,322000.0
323,0.8244145676480403,7.406286239624023,0.9852677547707058,1.8272312879562378,323000.0
324,0.8251398479329983,7.258950710296631,0.986525886628063,1.855896234512329,324000.0
325,0.8231799247099354,7.362056255340576,0.9846305599660327,1.9013957977294922,325000.0
326,0.8223478831013011,7.36415433883667,0.9883953067854968,1.6088355779647827,326000.0
327,0.8174678890011888,7.483184337615967,0.9862187711339585,1.7598994970321655,327000.0
328,0.8236065202831664,7.376456260681152,0.9845205248609891,1.8738840818405151,328000.0
329,0.8219354153133798,7.371798515319824,0.9851710047395745,1.774985909461975,329000.0
330,0.819774834490184,7.442975997924805,0.9835836304709444,1.9345738887786865,330000.0
331,0.8195663450991971,7.357097148895264,0.9860126090909254,1.8016549348831177,331000.0
332,0.8223205463373503,7.425798416137695,0.9865675446974487,1.7288873195648193,332000.0
333,0.8242006180062269,7.364340782165527,0.9867776361059942,1.7703518867492676,333000.0
334,0.8232575124619275,7.432428359985352,0.9862060705960057,1.762205958366394,334000.0
335,0.8234425520918726,7.306196212768555,0.9863790953328668,1.7209858894348145,335000.0
